recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
3,146.68,0,1,Surburban,0,Web,Buy One Get One,0
1,181.92,0,1,Surburban,0,Web,Discount,0
11,213.08,0,1,Surburban,1,Web,No Offer,1
1,45.57,0,1,Surburban,0,Web,Discount,0
11,233.1,0,1,Rural,0,Phone,No Offer,0
4,509.45,1,0,Urban,1,Web,No Offer,0
2,29.99,0,1,Rural,1,Phone,No Offer,0
6,284.92,1,0,Rural,1,Phone,No Offer,0
3,71.42,0,1,Urban,0,Phone,Buy One Get One,0
4,29.99,0,1,Surburban,0,Web,No Offer,0
11,566.23,1,0,Surburban,1,Multichannel,Discount,0
8,85.94,0,1,Surburban,1,Web,No Offer,0
5,1295.01,1,0,Surburban,1,Multichannel,Discount,0
5,330.93,0,1,Surburban,0,Web,Discount,1
3,106.57,0,1,Urban,1,Web,Buy One Get One,0
6,910.27,1,1,Surburban,1,Multichannel,No Offer,0
3,99.52,1,0,Surburban,1,Phone,Buy One Get One,0
2,29.99,0,1,Surburban,1,Web,No Offer,1
10,127.84,0,1,Surburban,1,Phone,Buy One Get One,0
9,536.69,1,0,Urban,1,Multichannel,No Offer,0
5,29.99,1,0,Urban,0,Web,Discount,0
9,88.7,0,1,Surburban,0,Phone,Buy One Get One,0
3,452.53,1,1,Surburban,1,Multichannel,No Offer,0
2,899.96,1,0,Surburban,1,Multichannel,Discount,0
9,83.15,1,0,Surburban,0,Web,No Offer,0
10,29.99,0,1,Rural,0,Web,No Offer,0
2,29.99,1,0,Urban,1,Phone,No Offer,0
3,328.37,0,1,Surburban,0,Phone,Buy One Get One,1
10,109.15,1,0,Surburban,1,Phone,Buy One Get One,0
3,62.03,0,1,Surburban,0,Web,Buy One Get One,1
10,42.54,0,1,Rural,1,Phone,Buy One Get One,0
3,31.78,0,1,Urban,1,Web,No Offer,0
9,180.63,1,0,Urban,1,Phone,Buy One Get One,0
4,182.73,0,1,Rural,0,Web,Discount,1
10,29.99,0,1,Urban,1,Phone,No Offer,0
8,51.23,1,0,Urban,1,Web,Buy One Get One,1
5,587.76,1,1,Urban,1,Multichannel,Discount,0
6,65.09,1,0,Urban,0,Phone,Buy One Get One,0
5,289.16,0,1,Surburban,1,Web,Buy One Get One,0
3,831.76,1,0,Surburban,1,Web,Discount,0
10,29.99,0,1,Surburban,0,Web,Buy One Get One,0
6,146.41,1,0,Surburban,0,Phone,Discount,0
2,33.31,0,1,Surburban,0,Phone,Discount,0
9,148.85,1,0,Rural,0,Web,No Offer,0
3,348.86,1,0,Surburban,1,Multichannel,No Offer,0
11,819.53,1,0,Urban,1,Web,Discount,0
10,297.44,0,1,Surburban,0,Phone,No Offer,0
5,243.98,0,1,Surburban,0,Web,No Offer,0
8,29.99,1,0,Surburban,1,Phone,Buy One Get One,0
8,29.99,0,1,Urban,0,Web,Discount,0
5,95.68,0,1,Surburban,1,Phone,No Offer,0
5,126.14,0,1,Rural,0,Web,Buy One Get One,0
7,172.45,1,0,Surburban,1,Phone,No Offer,0
9,37.85,1,0,Urban,0,Web,Buy One Get One,0
2,554.06,1,0,Surburban,1,Phone,No Offer,0
7,411.01,1,1,Urban,0,Multichannel,No Offer,0
2,210.42,1,0,Rural,0,Phone,Buy One Get One,0
3,274.89,1,1,Surburban,0,Phone,Buy One Get One,1
2,113.15,1,0,Urban,0,Phone,Buy One Get One,0
11,194.76,0,1,Rural,0,Web,No Offer,0
4,59.36,0,1,Rural,1,Phone,No Offer,0
11,212.35,1,0,Urban,1,Phone,No Offer,0
5,224.88,1,0,Urban,0,Multichannel,No Offer,0
11,36.86,1,0,Surburban,0,Web,Buy One Get One,0
9,320.06,0,1,Surburban,0,Multichannel,Discount,1
7,114.34,0,1,Urban,1,Phone,Discount,0
9,905.28,0,1,Surburban,1,Multichannel,Discount,0
9,242.66,0,1,Rural,1,Phone,No Offer,1
11,133.54,0,1,Urban,0,Web,No Offer,0
10,29.99,0,1,Surburban,1,Web,Discount,1
8,299.38,1,1,Surburban,0,Web,No Offer,0
3,340.01,1,0,Surburban,1,Web,Buy One Get One,0
4,350.38,1,0,Rural,0,Web,Discount,0
12,29.99,1,0,Urban,0,Web,No Offer,0
6,338.24,1,0,Urban,0,Multichannel,Discount,1
11,439.71,0,1,Urban,0,Web,Discount,1
5,346.22,1,1,Surburban,1,Phone,Buy One Get One,0
7,441.15,1,0,Urban,0,Multichannel,Buy One Get One,0
9,29.99,1,0,Urban,0,Web,Buy One Get One,0
9,206.83,0,1,Urban,0,Multichannel,No Offer,0
10,29.99,0,1,Urban,0,Web,Buy One Get One,0
7,124.64,0,1,Surburban,1,Phone,Buy One Get One,0
9,150.38,0,1,Surburban,1,Web,Buy One Get One,0
2,626.4,0,1,Surburban,1,Multichannel,Buy One Get One,0
5,409.24,1,0,Urban,1,Multichannel,Buy One Get One,1
7,216.45,0,1,Urban,1,Multichannel,No Offer,0
12,169.87,1,0,Surburban,1,Phone,No Offer,0
7,87.54,0,1,Surburban,1,Phone,No Offer,0
1,765.75,0,1,Surburban,1,Web,Buy One Get One,0
12,269.94,1,1,Surburban,1,Phone,Discount,0
10,156.56,1,0,Urban,1,Web,No Offer,0
2,1111.35,1,1,Urban,1,Phone,Buy One Get One,0
9,788.36,1,1,Surburban,1,Multichannel,Buy One Get One,1
11,149.19,1,0,Surburban,1,Web,Discount,0
9,116.84,1,0,Surburban,1,Web,Buy One Get One,0
1,1803.47,1,1,Surburban,1,Phone,No Offer,0
4,367.46,1,1,Urban,1,Multichannel,Buy One Get One,0
9,83.99,1,0,Surburban,1,Phone,Discount,0
7,115.2,1,0,Surburban,1,Phone,Discount,0
1,596.44,1,1,Urban,1,Web,Discount,1
1,346.45,1,1,Surburban,0,Phone,Buy One Get One,0
9,29.99,0,1,Surburban,1,Web,Discount,0
3,206.22,0,1,Urban,0,Phone,Buy One Get One,0
8,256.69,1,0,Surburban,0,Web,Discount,1
7,63.61,0,1,Surburban,0,Phone,Buy One Get One,0
5,247.29,0,1,Surburban,0,Phone,No Offer,0
9,390.98,0,1,Urban,0,Phone,Discount,1
5,79.46,1,0,Urban,0,Phone,Buy One Get One,0
2,157.34,0,1,Urban,0,Web,Discount,0
1,854.86,0,1,Urban,1,Multichannel,Buy One Get One,1
1,209.87,0,1,Urban,0,Phone,Discount,0
5,226.31,1,0,Surburban,0,Phone,No Offer,1
1,401.78,0,1,Rural,0,Web,No Offer,0
4,156.94,1,0,Rural,0,Web,Discount,0
1,306.76,1,1,Surburban,0,Phone,Buy One Get One,0
5,29.99,1,0,Surburban,1,Web,Discount,0
11,29.99,0,1,Surburban,0,Web,No Offer,1
6,62.91,0,1,Urban,1,Phone,Buy One Get One,0
10,331.2,1,0,Surburban,0,Web,No Offer,0
9,29.99,0,1,Surburban,0,Web,No Offer,1
9,29.99,1,0,Surburban,0,Web,Buy One Get One,0
2,532.95,1,0,Urban,1,Web,Discount,1
10,40.38,0,1,Surburban,0,Phone,Discount,0
1,29.99,1,0,Urban,0,Phone,No Offer,0
9,836.65,1,0,Urban,1,Phone,Buy One Get One,0
4,29.99,1,0,Urban,1,Web,No Offer,0
5,314.58,1,0,Surburban,0,Multichannel,Discount,0
11,29.99,1,0,Surburban,0,Phone,No Offer,0
1,300.25,1,0,Urban,0,Web,Discount,1
3,219.88,0,1,Rural,1,Phone,Buy One Get One,0
9,97.66,1,0,Surburban,1,Web,No Offer,0
6,38.38,1,0,Rural,1,Web,Discount,0
3,202.57,0,1,Surburban,0,Multichannel,Buy One Get One,0
2,286.6,1,1,Rural,0,Phone,No Offer,0
3,305.59,1,0,Surburban,0,Web,Buy One Get One,0
1,826.15,0,1,Urban,1,Web,Buy One Get One,0
2,673.41,1,1,Urban,1,Multichannel,Discount,0
7,647.0,0,1,Urban,1,Phone,Discount,0
11,29.99,0,1,Surburban,1,Web,Buy One Get One,0
6,30.34,0,1,Rural,0,Web,Discount,0
3,332.93,1,0,Urban,1,Phone,No Offer,0
11,29.99,1,0,Surburban,1,Web,Discount,0
1,150.26,0,1,Surburban,0,Phone,No Offer,0
4,115.01,1,0,Urban,1,Phone,Buy One Get One,0
9,191.93,1,0,Rural,0,Phone,Discount,0
7,92.95,0,1,Surburban,1,Phone,Discount,0
6,153.9,1,0,Surburban,1,Phone,Discount,0
5,124.27,0,1,Surburban,0,Web,Buy One Get One,0
3,209.3,1,1,Rural,0,Web,No Offer,0
10,411.49,1,0,Surburban,0,Multichannel,Buy One Get One,0
5,134.21,1,0,Surburban,0,Web,Buy One Get One,0
7,82.13,0,1,Surburban,0,Web,No Offer,0
3,29.99,1,0,Urban,0,Web,Buy One Get One,0
7,127.61,0,1,Urban,1,Phone,Discount,0
11,170.29,0,1,Surburban,1,Phone,Buy One Get One,0
9,594.22,1,0,Surburban,1,Phone,No Offer,0
9,119.16,0,1,Urban,0,Phone,Discount,0
2,52.49,0,1,Rural,0,Web,Discount,0
1,90.59,0,1,Surburban,1,Web,Buy One Get One,0
1,595.35,0,1,Urban,1,Phone,Buy One Get One,0
2,173.0,0,1,Surburban,0,Web,No Offer,0
1,734.63,1,1,Urban,1,Phone,Buy One Get One,0
4,147.43,1,0,Surburban,0,Web,No Offer,1
11,232.06,1,0,Surburban,1,Phone,Buy One Get One,0
6,225.2,1,0,Urban,0,Phone,Discount,0
6,230.49,0,1,Surburban,1,Web,Buy One Get One,0
10,87.56,0,1,Urban,1,Phone,Discount,0
9,66.76,1,0,Rural,0,Phone,Discount,0
3,45.51,1,0,Urban,1,Phone,No Offer,0
2,431.27,1,0,Rural,0,Phone,Buy One Get One,0
10,323.7,1,0,Urban,1,Multichannel,Discount,0
2,93.56,0,1,Urban,1,Phone,Discount,0
10,201.22,1,0,Urban,0,Web,No Offer,0
1,103.13,0,1,Rural,1,Phone,Discount,0
9,411.13,0,1,Urban,0,Multichannel,Discount,0
1,220.83,0,1,Surburban,1,Multichannel,No Offer,0
7,371.0,1,0,Urban,0,Multichannel,Discount,1
9,238.34,0,1,Surburban,0,Multichannel,No Offer,0
1,748.82,1,1,Urban,1,Multichannel,Buy One Get One,1
5,102.25,1,0,Surburban,1,Phone,Discount,0
2,75.84,0,1,Surburban,1,Phone,Buy One Get One,1
9,29.99,1,0,Surburban,1,Phone,Discount,0
1,357.64,1,0,Urban,0,Web,Buy One Get One,0
12,144.47,1,0,Rural,1,Phone,Buy One Get One,0
6,71.88,1,0,Urban,1,Web,No Offer,0
10,29.99,1,0,Surburban,0,Phone,Discount,0
1,134.54,0,1,Surburban,1,Web,Buy One Get One,0
7,82.69,0,1,Surburban,1,Phone,No Offer,0
6,306.31,1,1,Urban,0,Multichannel,No Offer,0
3,121.61,0,1,Surburban,0,Phone,Discount,0
2,1608.27,1,0,Urban,1,Multichannel,Discount,0
3,235.07,1,0,Urban,0,Phone,Discount,1
2,70.93,1,0,Rural,1,Phone,No Offer,0
10,60.6,1,0,Urban,0,Web,No Offer,0
8,58.4,0,1,Urban,0,Phone,Buy One Get One,0
6,29.99,0,1,Urban,1,Phone,Discount,0
11,188.06,0,1,Surburban,1,Web,No Offer,0
1,364.96,1,1,Surburban,0,Multichannel,Discount,1
5,393.81,0,1,Surburban,0,Phone,No Offer,0
10,48.83,0,1,Surburban,1,Phone,No Offer,0
12,287.83,1,0,Urban,1,Multichannel,No Offer,0
12,272.22,0,1,Urban,0,Multichannel,Buy One Get One,0
6,40.53,1,0,Urban,0,Web,Buy One Get One,0
2,29.99,1,0,Urban,0,Phone,No Offer,0
4,83.8,1,0,Urban,1,Phone,Discount,0
7,146.8,0,1,Surburban,1,Web,No Offer,0
1,412.29,0,1,Rural,0,Multichannel,Buy One Get One,1
1,384.58,0,1,Rural,0,Web,Discount,1
1,197.71,0,1,Urban,0,Web,Buy One Get One,0
3,1767.39,1,1,Rural,1,Multichannel,Buy One Get One,0
9,115.85,0,1,Urban,1,Phone,No Offer,0
9,112.8,0,1,Surburban,0,Web,No Offer,0
6,47.36,0,1,Urban,0,Web,Buy One Get One,1
10,296.0,0,1,Urban,0,Web,Buy One Get One,0
1,29.99,1,0,Urban,1,Web,Discount,0
1,104.26,1,0,Surburban,0,Web,Buy One Get One,0
4,335.82,0,1,Rural,0,Web,No Offer,0
2,394.53,0,1,Surburban,0,Web,Discount,0
9,29.99,1,0,Surburban,0,Web,Discount,0
3,29.99,1,0,Surburban,0,Phone,No Offer,0
2,304.07,1,1,Urban,0,Web,No Offer,0
10,48.72,0,1,Rural,1,Phone,Buy One Get One,0
4,102.59,0,1,Surburban,1,Web,No Offer,0
2,244.33,1,1,Rural,0,Phone,No Offer,1
1,153.47,1,0,Surburban,0,Phone,No Offer,0
11,29.99,1,0,Surburban,1,Phone,Discount,0
7,116.79,0,1,Surburban,1,Phone,Buy One Get One,0
2,157.45,1,0,Rural,0,Phone,Discount,0
11,29.99,1,0,Surburban,1,Web,Discount,1
5,406.35,1,0,Urban,0,Multichannel,Buy One Get One,0
2,151.16,1,0,Rural,1,Phone,No Offer,0
1,53.65,1,0,Urban,0,Phone,Discount,0
11,144.92,0,1,Surburban,0,Phone,Discount,0
3,33.12,1,0,Urban,0,Web,Buy One Get One,0
9,141.98,0,1,Urban,0,Web,Buy One Get One,1
5,250.05,0,1,Urban,1,Web,Discount,0
2,114.62,0,1,Urban,1,Web,No Offer,0
1,1143.64,1,1,Urban,1,Phone,No Offer,0
1,752.65,1,1,Surburban,1,Web,Discount,0
3,68.4,0,1,Surburban,0,Web,No Offer,0
4,373.98,1,0,Surburban,0,Web,Buy One Get One,0
2,289.97,1,0,Surburban,1,Phone,Buy One Get One,0
1,143.04,1,0,Urban,1,Phone,Discount,0
10,206.22,0,1,Urban,0,Multichannel,Buy One Get One,0
12,29.99,1,0,Rural,0,Phone,Buy One Get One,0
4,209.65,1,1,Rural,1,Web,Discount,0
2,111.75,1,0,Rural,1,Web,Buy One Get One,1
9,178.78,0,1,Urban,0,Web,Discount,0
1,152.55,1,0,Surburban,0,Web,Discount,0
4,70.05,0,1,Rural,1,Phone,Buy One Get One,0
7,119.01,1,0,Surburban,0,Web,Buy One Get One,0
1,54.66,1,0,Surburban,0,Web,Discount,0
4,689.92,1,0,Urban,1,Phone,Buy One Get One,0
7,642.45,1,1,Urban,1,Multichannel,Discount,0
4,496.4,0,1,Urban,0,Web,Discount,1
1,180.56,0,1,Urban,0,Phone,No Offer,0
10,41.02,0,1,Rural,1,Phone,Discount,0
10,228.41,0,1,Urban,1,Phone,Buy One Get One,0
4,128.06,0,1,Urban,0,Phone,Buy One Get One,0
8,618.3,0,1,Urban,1,Web,Buy One Get One,0
10,201.74,0,1,Urban,1,Web,Discount,0
5,411.15,1,1,Surburban,1,Phone,No Offer,0
2,100.31,0,1,Rural,1,Web,No Offer,0
9,157.26,0,1,Urban,0,Web,Buy One Get One,0
1,363.46,0,1,Urban,0,Multichannel,No Offer,0
6,29.99,1,0,Surburban,1,Phone,No Offer,0
10,58.56,1,0,Urban,1,Web,Discount,0
2,278.1,0,1,Urban,0,Web,No Offer,0
7,112.91,1,0,Urban,1,Phone,No Offer,0
7,879.21,1,1,Urban,1,Multichannel,Buy One Get One,0
10,51.39,1,0,Surburban,1,Phone,Buy One Get One,0
6,204.07,1,0,Surburban,0,Web,Buy One Get One,0
10,29.99,0,1,Urban,1,Web,Buy One Get One,0
3,444.63,1,1,Surburban,0,Phone,Discount,0
12,144.0,1,0,Surburban,1,Web,Buy One Get One,0
6,230.49,1,0,Surburban,0,Phone,No Offer,0
1,322.99,0,1,Urban,0,Phone,Discount,0
6,94.74,0,1,Surburban,0,Web,Buy One Get One,0
7,134.05,1,0,Rural,1,Web,Buy One Get One,0
1,81.14,0,1,Urban,0,Phone,No Offer,0
1,411.8,1,0,Urban,0,Web,No Offer,0
3,217.48,0,1,Surburban,1,Web,Buy One Get One,0
1,171.98,0,1,Surburban,0,Phone,Buy One Get One,1
7,220.43,0,1,Surburban,0,Web,Buy One Get One,0
10,36.69,0,1,Surburban,1,Phone,Buy One Get One,0
3,30.59,1,0,Urban,1,Web,Discount,0
7,187.37,1,0,Rural,0,Phone,No Offer,0
10,188.27,0,1,Surburban,0,Web,Buy One Get One,1
9,543.5,0,1,Surburban,1,Phone,Discount,0
10,29.99,0,1,Urban,0,Web,Discount,0
9,321.05,0,1,Urban,1,Phone,Discount,0
2,645.59,1,1,Urban,1,Multichannel,Buy One Get One,1
7,65.49,1,0,Rural,1,Web,No Offer,0
7,119.89,1,0,Surburban,0,Phone,Buy One Get One,0
3,281.77,1,0,Surburban,0,Web,No Offer,0
7,617.92,0,1,Urban,1,Multichannel,No Offer,0
2,438.41,0,1,Rural,0,Web,Discount,1
9,40.06,0,1,Urban,0,Phone,Buy One Get One,1
10,166.1,0,1,Rural,0,Web,Discount,0
3,191.52,0,1,Urban,0,Web,No Offer,0
6,89.58,0,1,Rural,1,Phone,Discount,0
10,301.8,1,0,Urban,0,Web,No Offer,0
12,29.99,0,1,Urban,1,Phone,No Offer,0
1,212.71,0,1,Urban,0,Phone,Buy One Get One,0
1,102.64,1,0,Urban,1,Phone,No Offer,0
2,544.58,1,1,Urban,1,Multichannel,Buy One Get One,0
10,131.42,1,0,Surburban,1,Web,No Offer,0
10,285.41,0,1,Surburban,0,Phone,Discount,0
5,267.17,1,0,Surburban,0,Phone,Buy One Get One,0
1,1087.17,0,1,Urban,1,Multichannel,No Offer,0
1,309.92,0,1,Urban,0,Phone,No Offer,0
10,31.57,1,0,Surburban,0,Web,Buy One Get One,0
9,153.05,1,0,Urban,0,Web,No Offer,0
12,29.99,0,1,Urban,1,Web,Discount,0
2,111.3,0,1,Surburban,0,Phone,Discount,1
11,95.49,0,1,Surburban,1,Phone,Discount,0
5,39.17,0,1,Surburban,1,Phone,Buy One Get One,0
9,194.83,1,0,Urban,0,Phone,No Offer,0
1,350.72,1,1,Surburban,0,Phone,Buy One Get One,0
10,29.99,0,1,Surburban,1,Web,Buy One Get One,0
8,508.14,1,1,Surburban,1,Phone,Discount,0
2,41.24,1,0,Surburban,0,Phone,No Offer,0
10,29.99,0,1,Urban,1,Phone,Buy One Get One,0
11,84.9,1,0,Urban,1,Phone,Buy One Get One,0
11,299.45,0,1,Surburban,1,Multichannel,No Offer,0
10,72.97,0,1,Rural,0,Web,No Offer,0
9,353.18,1,1,Urban,1,Phone,Buy One Get One,0
5,218.47,1,1,Urban,0,Phone,Buy One Get One,0
5,308.97,0,1,Surburban,0,Web,Buy One Get One,0
9,29.99,0,1,Surburban,1,Web,Buy One Get One,0
8,83.51,0,1,Surburban,1,Phone,Buy One Get One,0
2,323.48,0,1,Urban,1,Phone,Discount,1
9,141.12,1,0,Urban,0,Phone,Discount,0
3,183.5,0,1,Surburban,1,Web,Buy One Get One,0
1,713.31,0,1,Urban,1,Web,Discount,0
10,243.31,1,0,Urban,1,Web,Discount,0
1,110.91,1,0,Urban,0,Web,Buy One Get One,0
9,100.55,0,1,Rural,0,Phone,Buy One Get One,0
3,103.11,0,1,Surburban,1,Web,Discount,0
11,80.44,0,1,Urban,0,Phone,No Offer,0
11,152.98,0,1,Surburban,0,Web,No Offer,1
6,67.6,1,0,Surburban,1,Web,No Offer,0
1,165.43,1,0,Urban,0,Web,Discount,0
10,448.29,0,1,Surburban,0,Phone,Buy One Get One,0
1,303.19,1,1,Urban,0,Phone,No Offer,0
9,78.18,0,1,Urban,1,Web,Discount,0
4,524.47,0,1,Surburban,1,Phone,No Offer,0
10,29.99,0,1,Surburban,1,Web,Buy One Get One,0
3,542.09,0,1,Urban,1,Web,Discount,0
12,150.24,0,1,Rural,1,Web,No Offer,0
3,479.71,1,1,Rural,0,Web,Discount,0
1,74.69,1,0,Urban,0,Phone,Discount,0
5,309.61,1,1,Surburban,1,Web,Buy One Get One,0
1,309.78,1,0,Urban,0,Phone,Discount,0
8,29.99,1,0,Surburban,0,Phone,Discount,0
7,405.39,0,1,Urban,0,Web,Discount,1
6,29.99,0,1,Surburban,0,Web,Discount,0
1,519.8,1,1,Urban,1,Web,Discount,0
12,421.94,1,0,Surburban,0,Multichannel,Discount,0
9,158.76,1,0,Rural,0,Web,No Offer,0
1,244.43,0,1,Urban,1,Web,Buy One Get One,0
10,29.99,0,1,Rural,0,Phone,Buy One Get One,0
2,210.09,1,1,Rural,0,Multichannel,No Offer,1
9,147.15,1,0,Urban,0,Web,No Offer,0
5,473.53,1,0,Urban,0,Multichannel,No Offer,0
7,40.94,0,1,Urban,0,Web,No Offer,0
12,52.69,1,0,Surburban,0,Phone,Buy One Get One,0
12,147.83,0,1,Rural,0,Phone,Buy One Get One,0
1,437.62,1,1,Urban,1,Web,No Offer,0
7,121.27,0,1,Surburban,1,Phone,Buy One Get One,0
11,157.04,0,1,Surburban,0,Web,Buy One Get One,0
7,971.85,0,1,Urban,1,Web,No Offer,1
1,239.0,1,0,Surburban,1,Web,Discount,1
8,201.5,1,0,Urban,1,Phone,No Offer,0
2,454.43,1,1,Urban,0,Multichannel,No Offer,0
7,291.0,1,0,Urban,0,Web,Buy One Get One,0
1,316.17,1,1,Rural,0,Phone,Discount,1
2,401.56,1,1,Surburban,0,Web,Buy One Get One,1
6,341.46,1,1,Surburban,0,Phone,Discount,0
10,29.99,1,0,Urban,1,Phone,Buy One Get One,0
10,197.78,1,0,Urban,1,Web,Discount,0
4,258.91,1,0,Urban,1,Web,Buy One Get One,0
4,364.86,1,1,Surburban,0,Web,Discount,1
6,29.99,1,0,Surburban,1,Web,Buy One Get One,0
6,66.4,1,0,Surburban,0,Phone,Discount,0
3,313.61,0,1,Urban,0,Web,No Offer,0
4,355.31,1,0,Surburban,1,Web,Discount,0
10,333.09,0,1,Surburban,0,Phone,No Offer,0
12,147.65,1,0,Surburban,0,Phone,No Offer,0
1,85.84,0,1,Urban,1,Web,No Offer,0
3,144.07,1,0,Urban,0,Web,Discount,0
7,29.99,1,0,Urban,0,Phone,Buy One Get One,0
12,144.27,1,0,Surburban,0,Phone,Discount,0
4,1316.24,0,1,Urban,1,Multichannel,Buy One Get One,0
1,796.37,1,0,Rural,1,Multichannel,Discount,0
4,29.99,0,1,Urban,1,Phone,Buy One Get One,1
9,343.59,0,1,Urban,0,Web,Discount,0
9,36.85,0,1,Urban,0,Web,No Offer,0
6,223.06,1,0,Surburban,1,Phone,Discount,0
11,332.92,0,1,Surburban,0,Phone,No Offer,0
11,29.99,0,1,Urban,0,Web,Buy One Get One,0
2,428.0,1,0,Urban,0,Multichannel,No Offer,0
8,45.41,1,0,Surburban,1,Web,Discount,1
12,34.82,0,1,Surburban,0,Web,Discount,0
7,544.63,1,0,Urban,1,Phone,Buy One Get One,0
4,103.79,1,0,Urban,1,Web,Buy One Get One,0
9,492.72,0,1,Urban,0,Multichannel,Buy One Get One,0
3,610.75,1,1,Urban,1,Multichannel,No Offer,0
8,374.1,0,1,Urban,1,Phone,Buy One Get One,0
7,242.04,0,1,Surburban,1,Phone,Buy One Get One,0
10,98.72,0,1,Rural,1,Phone,Buy One Get One,0
12,394.0,0,1,Urban,1,Phone,Buy One Get One,0
3,52.1,0,1,Urban,1,Phone,Buy One Get One,0
5,73.08,1,0,Surburban,0,Phone,Discount,0
5,48.42,0,1,Urban,0,Phone,Buy One Get One,0
7,37.31,0,1,Urban,1,Web,No Offer,0
10,29.99,0,1,Surburban,0,Phone,Buy One Get One,0
2,807.0,1,0,Surburban,1,Web,Discount,0
10,29.99,1,0,Surburban,0,Web,Buy One Get One,0
2,49.83,1,0,Surburban,0,Web,Discount,1
5,108.12,1,0,Surburban,1,Phone,Discount,0
10,151.47,1,0,Surburban,1,Web,No Offer,0
8,143.77,1,0,Urban,1,Phone,Buy One Get One,0
1,153.88,0,1,Rural,1,Web,Discount,1
10,482.31,1,1,Rural,0,Web,Buy One Get One,1
6,95.15,1,0,Surburban,1,Web,Discount,1
1,882.75,1,0,Urban,1,Phone,Buy One Get One,0
5,29.99,1,0,Urban,0,Phone,Buy One Get One,0
7,29.99,0,1,Surburban,1,Web,No Offer,0
12,62.92,1,0,Urban,1,Web,Buy One Get One,0
4,49.49,0,1,Rural,0,Phone,No Offer,1
2,723.99,1,0,Rural,1,Web,Buy One Get One,0
9,35.75,0,1,Surburban,1,Web,Buy One Get One,0
2,744.81,0,1,Rural,1,Phone,Buy One Get One,0
6,78.42,0,1,Urban,0,Phone,Discount,0
7,67.7,1,0,Surburban,0,Phone,Discount,0
8,41.88,1,0,Rural,0,Web,Discount,0
2,164.61,1,0,Urban,1,Web,No Offer,0
4,306.05,0,1,Rural,0,Phone,Buy One Get One,0
1,30.64,1,0,Rural,0,Web,No Offer,0
11,102.03,0,1,Urban,1,Phone,Discount,0
1,455.56,1,1,Urban,0,Phone,Buy One Get One,0
5,155.49,0,1,Surburban,0,Phone,Discount,0
6,420.32,1,1,Urban,0,Multichannel,Discount,1
11,218.08,0,1,Urban,0,Phone,No Offer,0
8,29.99,1,0,Rural,1,Web,No Offer,0
10,30.16,0,1,Surburban,0,Web,Discount,0
9,206.22,1,1,Surburban,1,Phone,No Offer,0
3,29.99,1,0,Urban,1,Phone,Discount,0
9,136.06,0,1,Surburban,1,Phone,Discount,0
4,324.07,1,0,Surburban,0,Phone,No Offer,0
10,74.1,0,1,Surburban,0,Web,Discount,0
2,42.02,1,0,Urban,1,Phone,No Offer,0
1,612.33,1,0,Surburban,1,Multichannel,Buy One Get One,0
4,227.09,0,1,Urban,0,Web,Discount,0
10,87.65,0,1,Surburban,0,Web,Buy One Get One,0
1,224.45,1,0,Surburban,0,Phone,Discount,1
9,143.1,0,1,Surburban,1,Web,No Offer,0
10,196.29,1,0,Urban,1,Phone,No Offer,0
9,84.12,1,0,Urban,1,Web,No Offer,0
9,70.97,1,0,Urban,0,Phone,No Offer,0
11,564.95,0,1,Surburban,1,Phone,Discount,0
3,199.78,0,1,Surburban,0,Web,Discount,0
9,405.08,1,0,Surburban,0,Multichannel,Discount,1
6,1209.49,1,1,Surburban,1,Web,Discount,0
5,108.4,0,1,Surburban,0,Phone,No Offer,0
6,168.51,1,0,Rural,0,Phone,Discount,0
11,1085.95,0,1,Urban,1,Phone,No Offer,0
7,39.23,0,1,Surburban,1,Web,Discount,0
2,283.76,1,1,Surburban,1,Web,Discount,0
7,143.42,0,1,Surburban,0,Phone,Discount,0
4,61.94,1,0,Urban,0,Phone,Discount,0
6,270.97,1,0,Surburban,1,Multichannel,Buy One Get One,0
1,379.35,1,0,Urban,0,Web,Discount,1
7,29.99,0,1,Surburban,1,Phone,No Offer,0
3,232.48,1,1,Surburban,1,Phone,Buy One Get One,0
6,29.99,0,1,Surburban,1,Web,Discount,0
10,70.87,1,0,Urban,1,Web,No Offer,0
3,94.48,1,0,Surburban,1,Web,Buy One Get One,0
5,208.05,0,1,Surburban,0,Multichannel,Buy One Get One,0
2,234.11,0,1,Urban,1,Web,No Offer,1
1,423.9,1,0,Surburban,0,Multichannel,No Offer,0
2,407.36,1,0,Urban,0,Multichannel,Discount,0
8,29.99,1,0,Surburban,1,Web,No Offer,0
5,245.42,0,1,Surburban,1,Web,Buy One Get One,0
8,212.89,0,1,Urban,0,Web,Discount,0
6,657.75,1,1,Urban,1,Multichannel,No Offer,0
3,384.54,1,0,Urban,0,Web,No Offer,0
2,73.18,1,0,Urban,0,Web,No Offer,0
2,445.73,0,1,Rural,0,Web,Buy One Get One,0
9,29.99,0,1,Rural,0,Phone,No Offer,0
2,77.48,1,0,Urban,0,Phone,Buy One Get One,0
3,37.74,1,0,Urban,1,Web,Discount,0
12,145.03,0,1,Rural,1,Phone,Discount,0
1,1229.99,0,1,Surburban,1,Phone,Discount,1
11,304.98,0,1,Urban,0,Phone,No Offer,0
3,170.24,0,1,Surburban,0,Web,Discount,0
2,83.35,0,1,Urban,1,Phone,No Offer,0
