state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,metric_used,method_name,year,units_of_measure,event_type,observation_count,observation_percent,completeness_indicator,valid_day_count,required_day_count,exceptional_data_count,null_data_count,certification_indicator,num_obs_below_mdl,arithmetic_mean,arithmetic_standard_dev,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,ninety_nine_percentile,ninety_eight_percentile,ninety_five_percentile,ninety_percentile,seventy_five_percentile,fifty_percentile,ten_percentile,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change
37,35,4,88107,5,35.728889,-81.365556,WGS84,Barium PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2003,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,Certification not required,0,0.012463,0.014307,0.057,2003-10-24 00:00:00,0.055,2003-10-30 00:00:00,0.043,2003-06-02 00:00:00,0.039,2003-01-21 00:00:00,0.057,0.055,0.043,0.037,0.02,0.0079,0.0,Hickory Water Tower,1650 1ST STREET,North Carolina,Catawba,Hickory,Hickory-Lenoir-Morganton NC,2016-03-10
09,3,1003,43102,5,41.784722,-72.631667,WGS84,Total NMOC (non-methane organic compound),1 HOUR,Observed Values,INSTRUMENTAL - SUM OF PEAKS,2011,Parts per billion Carbon,No Events,1015,12,N,36,365,0,469,Certification not required,0,39.910768,79.020169,2186.6,2011-07-06 04:00:00,583.22,2011-07-15 04:00:00,225.89,2011-08-30 05:00:00,214.84,2011-07-20 03:00:00,186.58,166.84,116.95,88.17,44.76,23.84,8.64,McAuliffe Park,Remington Road (see coordinates),Connecticut,Hartford,East Hartford,Hartford-West Hartford-East Hartford CT,2012-04-17
27,37,441,43801,1,44.7468,-93.02611,WGS84,Chloromethane,24 HOUR,Observed Values,SS-CANISTER-PRESSURIZED - CAPILLARY GC ITD MASS SPECTRO,2007,Parts per billion Carbon,No Events,55,95,Y,55,58,0,0,Certification not required,0,0.473091,0.071281,0.63,2007-08-04 00:00:00,0.58,2007-07-29 00:00:00,0.57,2007-07-23 00:00:00,0.56,2007-05-30 00:00:00,0.63,0.58,0.57,0.56,0.52,0.49,0.4,FHR 441,12555 Clayton Ave,Minnesota,Dakota,Rosemount,Minneapolis-St. Paul-Bloomington MN-WI,2010-03-07
06,29,14,88335,6,35.356092,-119.041209,WGS84,OC4 CSN Unadjusted PM2.5 LC TOT,24 HOUR,Observed Values,Met One SASS Quartz - STN TOT,2007,Micrograms/cubic meter (LC),No Events,45,73,N,45,62,0,0,Certification not required,0,1.277556,0.932426,5.22,2007-02-05 00:00:00,3.14,2007-01-03 00:00:00,2.95,2007-01-06 00:00:00,2.56,2007-02-02 00:00:00,5.22,5.22,2.95,2.39,1.57,0.99,0.48,Bakersfield-California,5558 California Ave. Bakersfield CA 93309,California,Kern,Bakersfield,Bakersfield CA,2010-03-07
41,35,4,88185,5,42.190296,-121.731369,WGS84,Zirconium PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2012,Micrograms/cubic meter (LC),No Events,58,95,Y,58,61,0,0,Certification not required,0,0.000347,0.000637,0.0021,2012-04-27 00:00:00,0.0021,2012-05-15 00:00:00,0.002,2012-05-11 00:00:00,0.002,2012-10-18 00:00:00,0.0021,0.0021,0.002,0.0013,0.001,0.0,0.0,Klamath Falls - Peterson School,PETERSON ELEM/4856 CLINTON ST,Oregon,Klamath,Altamont,Klamath Falls OR,2016-03-09
49,53,130,61103,1,37.1983,-113.1506,WGS84,Wind Speed - Resultant,1 HOUR,Observed Values,INSTRUMENTAL - VECTOR SUMMATION,2004,Knots,No Events,8454,99,Y,350,355,0,66,Certification not required,0,5.019896,2.946894,33.0,2004-06-17 21:00:00,27.2,2004-09-03 17:00:00,26.4,2004-05-25 21:00:00,26.4,2004-08-26 20:00:00,15.1,12.8,9.9,8.2,6.6,4.7,1.7,Zion National Park Dalton's Wash,ZION NATIONAL PARK UTAH,Utah,Washington,Virgin,St. George UT,2016-04-27
17,31,76,88306,5,41.7514,-87.713488,WGS84,Total Nitrate PM2.5 LC,24 HOUR,Observed Values,Met One SASS Nylon - Ion Chromatography,2014,Micrograms/cubic meter (LC),No Events,114,93,Y,114,122,0,8,Certification not required,0,2.510816,2.558171,14.4,2014-02-13 00:00:00,9.32,2014-02-19 00:00:00,9.28,2014-03-09 00:00:00,9.25,2014-02-01 00:00:00,9.32,9.28,8.23,6.94,3.23,1.52,0.462,COM ED MAINTENANCE BLDG,7801 LAWNDALE,Illinois,Cook,Chicago,Chicago-Naperville-Elgin IL-IN-WI,2015-04-10
29,510,85,17223,6,38.656429,-90.198348,NAD83,Benzo[k]fluoranthene (TSP) STP,24 HOUR,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2008,Nanograms/cubic meter (25 C),No Events,44,98,N,43,45,0,2,Certification not required,0,0.126864,0.201891,1.28,2008-11-26 00:00:00,0.407,2008-08-16 00:00:00,0.388,2008-07-23 00:00:00,0.348,2008-10-09 00:00:00,1.28,1.28,0.388,0.302,0.125,0.082,0.031,Blair Street,BLAIR STREET: 3247 Blair Street St. Louis MO 63107,Missouri,St. Louis City,St. Louis,St. Louis MO-IL,2012-08-10
48,215,42,17225,1,26.309858,-98.183101,WGS84,Benzo[bk]fluoranthene (TSP) STP,24 HOUR,Observed Values,HI-VOL/PUF CARTRIDGE - TO-13- EPA610- EPA625,1997,Nanograms/cubic meter (25 C),No Events,44,72,N,43,61,0,0,Certification not required,0,0.0,0.0,0.0,1997-01-10 00:00:00,0.0,1997-01-16 00:00:00,0.0,1997-01-22 00:00:00,0.0,1997-01-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edinburg,1902 WEST SCHUNIOR,Texas,Hidalgo,Edinburg,McAllen-Edinburg-Mission TX,2016-02-26
25,25,41,45211,1,42.317372,-70.968359,WGS84,o-Ethyltoluene,3 HOURS,Observed Values,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,2010,Parts per billion Carbon,No Events,133,100,Y,15,61,0,3,Certification not required,0,0.157895,0.123221,0.7,2010-06-24 23:00:00,0.6,2010-08-12 17:00:00,0.5,2010-08-24 17:00:00,0.4,2010-06-23 17:00:00,0.6,0.5,0.4,0.3,0.2,0.2,0.0,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,Boston-Cambridge-Newton MA-NH,2016-03-08
48,201,24,61104,1,29.901036,-95.326137,WGS84,Wind Direction - Resultant,1 HOUR,Observed Values,INSTRUMENTAL - VECTOR SUMMATION,2006,Degrees Compass,No Events,8364,95,Y,347,365,0,154,Requested but denied,0,158.022956,93.955552,360.0,2006-01-11 07:00:00,360.0,2006-01-23 15:00:00,360.0,2006-02-17 06:00:00,360.0,2006-05-15 17:00:00,356.0,352.0,341.0,318.0,204.0,153.0,33.0,Houston Aldine,4510 1/2 Aldine Mail Rd,Texas,Harris,Houston,Houston-The Woodlands-Sugar Land TX,2016-05-19
36,5,110,68106,1,40.816,-73.902,WGS84,Sample Min Baro Pressure,24 HOUR,Observed Values,R & P Model 2025 PM2.5 Sequent - Barometric Sensor,2002,Millimeters (mercury),No Events,350,100,Y,61,61,0,15,Certification not required,0,757.08,6.011393,773.0,2002-04-11 00:00:00,769.0,2002-02-14 00:00:00,769.0,2002-03-08 00:00:00,769.0,2002-03-17 00:00:00,769.0,768.0,766.0,764.0,761.0,758.0,749.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,New York-Newark-Jersey City NY-NJ-PA,2010-03-05
21,67,12,43843,6,38.06503,-84.49761,WGS84,Ethylene dibromide,24 HOUR,Observed Values,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,2016,Parts per billion Carbon,No Events,29,48,N,29,61,0,8,Certification not required,0,0.0,0.0,0.0,2016-01-01 00:00:00,0.0,2016-01-13 00:00:00,0.0,2016-01-25 00:00:00,0.0,2016-01-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEXINGTON PRIMARY,FAYETTE COUNTY HEALTH DEPT 650 NEWTOWN PIKE,Kentucky,Fayette,Lexington-Fayette (corporate name for Lexington),Lexington-Fayette KY,2017-01-27
21,151,3,68108,1,37.738458,-84.284952,WGS84,Average Ambient Pressure,24 HOUR,Observed Values,R & P Model 2025 PM2.5 Sequent - Barometric Sensor,2004,Millimeters (mercury),No Events,111,100,Y,59,61,0,11,Certification not required,0,741.018018,4.087635,755.0,2004-11-14 00:00:00,751.0,2004-01-07 00:00:00,749.0,2004-01-10 00:00:00,749.0,2004-12-14 00:00:00,751.0,749.0,748.0,746.0,743.0,741.0,735.0,MAYFIELD ELEMENTARY,300 BOND STREET,Kentucky,Madison,Richmond,Richmond-Berea KY,2010-03-06
48,201,69,45207,2,29.706249,-95.26113,WGS84,135-Trimethylbenzene,1 HOUR,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2010,Parts per billion Carbon,No Events,7388,84,Y,338,365,0,198,Certification not required,0,0.238671,0.392947,8.53,2010-11-20 06:00:00,6.56,2010-12-07 07:00:00,6.13,2010-10-17 07:00:00,5.01,2010-01-13 05:00:00,1.95,1.42,0.86,0.55,0.26,0.12,0.0,Milby Park,2201A Central St,Texas,Harris,Houston,Houston-The Woodlands-Sugar Land TX,2016-03-07
17,111,1,88501,3,42.221442,-88.242207,WGS84,PM2.5 Raw Data,1 HOUR,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2012,Micrograms/cubic meter (LC),No Events,6297,72,N,259,366,0,2007,Certification not required,0,24.652311,13.675803,77.9,2012-02-04 21:00:00,73.5,2012-01-14 16:00:00,72.4,2012-01-25 15:00:00,66.0,2012-05-19 23:00:00,51.4,48.6,44.4,40.6,34.2,27.4,3.2,CARY GROVE HS,FIRST ST. & THREE OAKS RD.,Illinois,McHenry,Cary,Chicago-Naperville-Elgin IL-IN-WI,2013-02-06
48,245,9,43204,5,30.036422,-94.071061,WGS84,Propane,24 HOUR,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/FID,2004,Parts per billion Carbon,No Events,57,93,Y,56,61,0,0,Certification not required,0,28.208421,23.149343,176.67,2004-11-11 00:00:00,48.84,2004-01-22 00:00:00,46.83,2004-05-03 00:00:00,46.74,2004-12-17 00:00:00,176.67,48.84,46.83,43.98,36.27,23.43,13.17,Beaumont Downtown,1086 Vermont Avenue,Texas,Jefferson,Beaumont,Beaumont-Port Arthur TX,2010-03-06
50,7,14,45809,1,44.4762,-73.2106,WGS84,Benzyl chloride,24 HOUR,Observed Values,SS Canister Subambient Pressure - Gas Chromatograph Mass Spectro,2004,Parts per billion Carbon,No Events,27,87,N,25,31,0,4,Certification not required,0,0.028889,0.057065,0.22,2004-02-27 00:00:00,0.14,2004-01-10 00:00:00,0.14,2004-02-15 00:00:00,0.07,2004-01-22 00:00:00,0.22,0.22,0.14,0.14,0.07,0.0,0.0,City of Burlington Parking Lot,150 SOUTH WINOOSKI AVENUE Burlington Vermont,Vermont,Chittenden,Burlington,Burlington-South Burlington VT,2014-06-05
48,141,37,45202,4,31.768291,-106.50126,WGS84,Toluene,1 HOUR,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2004,Parts per billion Carbon,No Events,26,100,Y,0,0,0,0,Certification not required,0,9.45,12.802217,60.27,2004-09-16 06:00:00,26.53,2004-09-16 05:00:00,25.41,2004-09-11 07:00:00,17.01,2004-09-16 08:00:00,60.27,60.27,26.53,25.41,12.74,5.11,0.98,El Paso UTEP,250 Rim Rd,Texas,El Paso,El Paso,El Paso TX,2010-03-06
37,67,22,42401,1,36.110693,-80.226438,WGS84,Sulfur dioxide,1 HOUR,Observed Values,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,2008,Parts per billion,No Events,8548,97,Y,356,366,0,236,Certification not required,0,6.24029,2.833437,56.0,2008-02-16 09:00:00,37.0,2008-01-13 14:00:00,28.0,2008-11-24 09:00:00,27.0,2008-02-08 09:00:00,14.0,12.0,10.0,9.0,8.0,6.0,3.0,Hattie Avenue,1300 BLK. HATTIE AVENUE,North Carolina,Forsyth,Winston-Salem,Winston-Salem NC,2015-06-01
39,87,12,88383,5,38.508075,-82.659241,NAD83,EC1 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,Observed Values,URG 3000N w/Pall Quartz filter adn Cyclone Inlet - IMPROVE_A,2011,Micrograms/cubic meter (LC),No Events,59,97,Y,58,61,0,2,Certification not required,0,1.112209,0.608259,3.04,2011-05-21 00:00:00,2.5,2011-12-05 00:00:00,2.37,2011-07-02 00:00:00,2.3,2011-06-08 00:00:00,3.04,2.5,2.37,2.07,1.49,0.996,0.475,ODOT (IRONTON),460 Commerce Drive,Ohio,Lawrence,Ironton,Huntington-Ashland WV-KY-OH,2016-03-08
72,17,3,43517,6,18.436764,-66.58002,WGS84,Hexanaldehyde,24 HOUR,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2002,Parts per billion Carbon,No Events,49,100,Y,28,31,0,11,Certification not required,0,0.116327,0.102768,0.7,2002-02-19 00:00:00,0.3,2002-03-27 00:00:00,0.3,2002-08-06 00:00:00,0.2,2002-05-08 00:00:00,0.7,0.7,0.3,0.2,0.1,0.1,0.0,RURAL ZONE; NEAR AGRICULTURAL AND INDUSTRIAL/PHARMACEUTICAL AREA,CENTRO COMUNAL BARRIO TIBURONES,Puerto Rico,Barceloneta,Tiburones,San Juan-Carolina-Caguas PR,2016-03-07
45,79,19,68107,1,33.991509,-81.024141,WGS84,Sample Max Baro Pressure,24 HOUR,Observed Values,R & P Model 2025 PM2.5 Sequent - Barometric Sensor,2013,Millimeters (mercury),No Events,316,100,Y,57,61,0,0,Certification not required,0,761.541139,4.690573,776.0,2013-11-25 00:00:00,776.0,2013-11-30 00:00:00,775.0,2013-11-13 00:00:00,775.0,2013-11-24 00:00:00,775.0,774.0,770.0,768.0,764.0,761.0,756.0,BATES HOUSE,323 South BULL STREET [Bates House USC],South Carolina,Richland,Columbia,Columbia SC,2014-01-14
06,25,5,83112,5,32.676186,-115.484144,WGS84,Chromium PM10-2.5 STP,24 HOUR,Observed Values,LO-VOL-DICHOTOMOUS-SA246B-IN - X-RAY FLUORESCENCE,2001,Micrograms/cubic meter (25 C),No Events,6,100,N,6,6,0,0,Certification not required,0,0.002667,0.001862,0.006,2001-01-07 00:00:00,0.003,2001-01-01 00:00:00,0.003,2001-01-19 00:00:00,0.002,2001-01-25 00:00:00,0.006,0.006,0.006,0.006,0.003,0.003,0.001,Calexico-Ethel Street,1029 ETHEL ST CALEXICO HIGH SCHOOL,California,Imperial,Calexico,El Centro CA,2010-03-05
22,51,2001,68108,1,29.883262,-90.083405,WGS84,Average Ambient Pressure,24 HOUR,Observed Values,R & P Model 2025 PM2.5 Sequent - Barometric Sensor,2004,Millimeters (mercury),No Events,62,51,N,61,122,0,0,Certification not required,0,762.290323,3.563877,770.0,2004-01-10 00:00:00,770.0,2004-01-28 00:00:00,770.0,2004-12-29 00:00:00,769.0,2004-03-22 00:00:00,770.0,770.0,769.0,768.0,764.0,762.0,758.0,Marrero,Patriot St. and Allo St.,Louisiana,Jefferson,Marrero,New Orleans-Metairie LA,2015-05-18
12,73,12,88101,1,30.439722,-84.346389,WGS84,PM2.5 - Local Conditions,24 HOUR,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,115,93,Y,114,122,0,6,Certified,0,12.829565,6.310434,35.5,2005-09-16 00:00:00,32.9,2005-09-13 00:00:00,30.5,2005-09-04 00:00:00,28.7,2005-07-27 00:00:00,32.9,30.5,24.2,21.6,16.2,11.9,6.0,Tallahassee Community College,110 CENTURY PARK CIRCLE WEST,Florida,Leon,Tallahassee,Tallahassee FL,2015-04-01
44,7,26,45220,6,41.874668,-71.379971,NAD83,Styrene,24 HOUR,Observed Values,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,2002,Parts per billion Carbon,No Events,25,41,N,25,61,0,0,Certification not required,0,0.268,0.205589,1.1,2002-05-02 00:00:00,0.6,2002-02-07 00:00:00,0.4,2002-02-19 00:00:00,0.3,2002-01-08 00:00:00,1.1,1.1,0.6,0.4,0.3,0.2,0.1,Vernon St Pawtucket,VERNON STREET TRAILER,Rhode Island,Providence,Pawtucket,Providence-Warwick RI-MA,2012-11-26
48,141,55,43248,1,31.746775,-106.402806,WGS84,Cyclohexane,24 HOUR,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2001,Parts per billion Carbon,No Events,60,98,Y,60,61,0,0,Certification not required,0,1.046,1.141023,5.04,2001-03-20 00:00:00,4.98,2001-12-03 00:00:00,2.58,2001-01-19 00:00:00,2.58,2001-11-21 00:00:00,5.04,4.98,2.58,2.46,1.8,0.9,0.03,Ascarate Park SE,650 R E Thomason Loop,Texas,El Paso,El Paso,El Paso TX,2016-03-07
55,27,7,88101,1,43.434996,-88.527879,WGS84,PM2.5 - Local Conditions,24 HOUR,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2009,Micrograms/cubic meter (LC),No Events,114,92,Y,112,122,0,10,Certification not required,0,9.786842,7.372473,38.0,2009-01-22 00:00:00,34.8,2009-02-09 00:00:00,32.3,2009-01-07 00:00:00,32.2,2009-02-06 00:00:00,34.8,32.3,28.1,17.1,13.8,7.3,3.2,MAYVILLE,MAYVILLE NEAR N6705 MADISON RD,Wisconsin,Dodge,Not in a city,Beaver Dam WI,2015-04-01
34,7,3,43227,1,39.923042,-75.097617,WGS84,cis-2-Pentene,1 HOUR,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2006,Parts per billion Carbon,No Events,1698,19,N,69,365,0,0,Certification not required,0,0.15,0.242075,4.9,2006-07-17 04:00:00,3.3,2006-08-22 07:00:00,2.8,2006-08-10 10:00:00,2.0,2006-07-17 03:00:00,1.1,0.8,0.4,0.3,0.2,0.1,0.0,CAMDEN LAB,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2016-03-04
09,3,2006,81102,1,41.7425,-72.634444,WGS84,PM10 Total 0-10um STP,24 HOUR,Daily Mean,HI-VOL-WEDDING-INLET - GRAVIMETRIC,1999,Micrograms/cubic meter (25 C),No Events,59,98,Y,59,60,0,1,Certified,0,16.779661,8.170738,46.0,1999-07-17 00:00:00,37.0,1999-09-09 00:00:00,36.0,1999-02-17 00:00:00,31.0,1999-07-05 00:00:00,46.0,37.0,36.0,28.0,21.0,16.0,8.0,High Street,85 HIGH STREET,Connecticut,Hartford,East Hartford,Hartford-West Hartford-East Hartford CT,2013-06-29
22,33,9,88115,5,30.46198,-91.17922,WGS84,Chlorine PM2.5 LC,24 HOUR,Observed Values,URG MASS400 Teflon WINS - Energy Dispersive XRF,2008,Micrograms/cubic meter (LC),No Events,74,61,N,74,122,0,25,Requested but denied,0,0.022057,0.041871,0.328,2008-09-12 00:00:00,0.096,2008-08-04 00:00:00,0.0724,2008-01-07 00:00:00,0.0681,2008-01-22 00:00:00,0.328,0.096,0.0681,0.058,0.0201,0.0081,0.003,Capitol,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,Baton Rouge LA,2016-02-26
04,21,8001,43230,8,33.293465,-111.285594,WGS84,3-Methylpentane,24 HOUR,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2010,Parts per billion Carbon,No Events,15,25,N,15,61,0,1,Certification not required,0,0.584,0.109336,0.74,2010-06-25 00:00:00,0.73,2010-07-02 00:00:00,0.73,2010-07-09 00:00:00,0.66,2010-06-01 00:00:00,0.74,0.74,0.74,0.73,0.66,0.58,0.41,QUEEN VALLEY,10 S QUEEN ANN  QUEEN VALLEY,Arizona,Pinal,Queen Valley,Phoenix-Mesa-Scottsdale AZ,2011-03-19
06,111,9,65101,1,34.404268,-118.809946,WGS84,Rain 24hr total,1 HOUR,Observed Values,BUCKET - STANDARD NWS RAIN GAGE,2004,Inches (rainfall),No Events,8776,100,Y,366,366,0,8,Certification not required,0,0.002165,0.021091,0.5,2004-12-31 07:00:00,0.47,2004-10-19 20:00:00,0.46,2004-02-25 20:00:00,0.45,2004-02-25 21:00:00,0.06,0.02,0.0,0.0,0.0,0.0,0.0,Piru - Pacific,3301 PACIFIC AVENUE PIRU CA  93040,California,Ventura,Piru,Oxnard-Thousand Oaks-Ventura CA,2016-04-22
05,119,1004,68108,1,34.729603,-92.243587,WGS84,Average Ambient Pressure,24 HOUR,Observed Values,R & P Model 2000 PM-2.5 FEM Air Sampler - Barometric Sensor,2010,Millimeters (mercury),No Events,119,100,Y,61,61,0,0,Certification not required,0,754.747899,4.694422,768.0,2010-01-08 00:00:00,767.0,2010-01-02 00:00:00,764.0,2010-01-05 00:00:00,763.0,2010-10-05 00:00:00,767.0,764.0,763.0,761.0,758.0,755.0,749.0,ADAMS FIELD,1701 S. BOND ST.,Arkansas,Pulaski,Little Rock,Little Rock-North Little Rock-Conway AR,2011-01-31
25,25,42,45220,10,42.3295,-71.0826,WGS84,Styrene,24 HOUR,Observed Values,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,2005,Parts per billion Carbon,No Events,57,93,Y,57,61,0,4,Certification not required,0,0.238596,0.263055,1.8,2005-11-30 00:00:00,0.8,2005-06-09 00:00:00,0.7,2005-10-13 00:00:00,0.6,2005-08-26 00:00:00,1.8,0.8,0.7,0.4,0.3,0.2,0.1,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,Boston-Cambridge-Newton MA-NH,2012-11-23
45,63,1002,11101,1,33.969004,-81.065326,WGS84,Suspended particulate (TSP),24 HOUR,Observed Values,HI-VOL - GRAVIMETRIC,1995,Micrograms/cubic meter (25 C),No Events,38,62,N,38,61,0,23,Certification not required,0,39.131579,15.930883,83.0,1995-01-27 00:00:00,63.0,1995-10-30 00:00:00,61.0,1995-04-27 00:00:00,56.0,1995-01-09 00:00:00,83.0,83.0,63.0,56.0,50.0,40.0,15.0,CAYCE FIRE STATION,2 LAVERN JUMPER ROAD [Cayce Fire Station],South Carolina,Lexington,Cayce,Columbia SC,2010-03-04
27,137,7001,12128,1,47.523355,-92.536305,NAD83,Lead (TSP) STP,24 HOUR,Observed Values,HI-VOL - EMISSION SPECTRA ICAP (ICP-OES),2003,Micrograms/cubic meter (25 C),No Events,54,89,Y,54,61,0,5,Certification not required,0,0.00963,0.05593,0.41,2003-01-21 00:00:00,0.04,2003-11-23 00:00:00,0.02,2003-01-15 00:00:00,0.02,2003-02-26 00:00:00,0.41,0.04,0.02,0.01,0.0,0.0,0.0,City Hall,327 First St. S.,Minnesota,Saint Louis,Virginia,Duluth MN-WI,2013-06-29
37,67,22,88370,5,36.110693,-80.226438,WGS84,OC CSN_Rev Unadjusted PM2.5 LC TOR,24 HOUR,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - OC1+OC2+OC3+OC4+(OP(TOR))=(88374+88375+88376+88377+88378),2007,Micrograms/cubic meter (LC),No Events,38,95,N,37,40,0,2,Certified,0,3.366053,1.43555,6.91,2007-05-30 00:00:00,6.03,2007-08-16 00:00:00,5.77,2007-12-08 00:00:00,5.2,2007-08-04 00:00:00,6.91,6.91,6.03,5.2,4.19,3.49,1.35,Hattie Avenue,1300 BLK. HATTIE AVENUE,North Carolina,Forsyth,Winston-Salem,Winston-Salem NC,2010-03-07
45,79,1003,12126,1,34.024497,-81.036248,WGS84,Iron (TSP) STP,24 HOUR,Observed Values,HI-VOL - ATOMIC ABSORPTION,1992,Micrograms/cubic meter (25 C),No Events,47,77,N,47,61,0,0,Certification not required,0,0.310638,0.155709,0.66,1992-04-30 00:00:00,0.65,1992-02-24 00:00:00,0.6,1992-10-15 00:00:00,0.59,1992-07-11 00:00:00,0.66,0.66,0.6,0.57,0.42,0.27,0.12,DHEC,3594 HARDEN STREET EXT. [DHEC],South Carolina,Richland,Columbia,Columbia SC,2010-04-25
17,31,4201,43217,2,42.139996,-87.799227,WGS84,cis-2-Butene,24 HOUR,Observed Values,6L AMBIENT CANISTER - DUAL FID - PAMS,2001,Parts per billion Carbon,No Events,55,90,Y,55,61,0,0,Certification not required,0,0.038182,0.138097,0.6,2001-03-20 00:00:00,0.5,2001-01-25 00:00:00,0.5,2001-05-07 00:00:00,0.5,2001-05-13 00:00:00,0.6,0.5,0.5,0.0,0.0,0.0,0.0,NORTHBROOK WATER PLANT,750 DUNDEE ROAD,Illinois,Cook,Northbrook,Chicago-Naperville-Elgin IL-IN-WI,2016-03-03
17,31,50,88101,1,41.70757,-87.568574,WGS84,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2005,Micrograms/cubic meter (LC),No Events,115,94,Y,115,122,0,0,Certified,0,16.573913,10.288659,52.1,2005-06-27 00:00:00,46.1,2005-02-03 00:00:00,45.0,2005-08-02 00:00:00,42.1,2005-01-31 00:00:00,46.1,45.0,38.2,31.6,22.1,13.4,5.7,SE POLICE STATION,103RD AND LUELLA,Illinois,Cook,Chicago,Chicago-Naperville-Elgin IL-IN-WI,2015-04-01
34,13,3,61101,1,40.720989,-74.192892,WGS84,Wind Speed - Scalar,1 HOUR,Observed Values,INSTRUMENTAL - SPOT READING,2014,Knots,No Events,8684,99,Y,361,365,0,0,Certification not required,0,1.841709,0.998715,7.0,2014-03-13 04:00:00,6.6,2014-12-16 21:00:00,6.4,2014-12-09 11:00:00,6.2,2014-03-26 13:00:00,4.9,4.4,3.7,3.2,2.4,1.6,0.7,Newark - Firehouse,360 Clinton Avenue,New Jersey,Essex,Newark,New York-Newark-Jersey City NY-NJ-PA,2015-03-09
04,7,10,88176,1,33.6547,-111.1074,WGS84,Rubidium PM2.5 LC,24 HOUR,Observed Values,Multiple Methods Used,1993,Micrograms/cubic meter (LC),No Events,91,75,N,91,122,0,13,Certification not required,0,6.9e-05,0.000113,0.0007,1993-05-08 00:00:00,0.0003,1993-04-14 00:00:00,0.0003,1993-04-17 00:00:00,0.0003,1993-05-12 00:00:00,0.0007,0.0003,0.0003,0.0002,0.00011,0.0,0.0,TONTO NM,SOUTH OF SR88,Arizona,Gila,Tonto National Monument,Payson AZ,2016-03-23
39,113,31,88111,5,39.759533,-84.144201,WGS84,Calcium PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2003,Micrograms/cubic meter (LC),No Events,48,79,N,48,61,0,12,Certification not required,0,0.032556,0.021451,0.092,2003-04-15 00:00:00,0.0916,2003-01-21 00:00:00,0.0813,2003-02-14 00:00:00,0.0628,2003-07-08 00:00:00,0.092,0.092,0.0813,0.0578,0.0467,0.0278,0.0119,ROOF OF WILBUR WRIGHT SCHOOL,1361 HUFFMAN AVE.,Ohio,Montgomery,Dayton,Dayton OH,2016-03-21
06,1,1001,68101,1,37.535833,-121.961823,WGS84,Sample Flow Rate- CV,24 HOUR,Observed Values,Multiple Methods Used,2008,Percent,No Events,90,99,Y,89,91,0,0,Certification not required,0,0.16,0.066704,0.2,2008-01-25 00:00:00,0.2,2008-02-06 00:00:00,0.2,2008-02-09 00:00:00,0.2,2008-02-12 00:00:00,0.2,0.2,0.2,0.2,0.2,0.2,0.1,Fremont - Chapel Way,40733 CHAPEL WAY. FREMONT,California,Alameda,Fremont,San Francisco-Oakland-Hayward CA,2016-03-12
