id,cause_of_death,region_origin,dead,incident_region,date,source,reliability,lat,lon
81781,Unknown (skeletal remains),Central America,1.0,U.S./Mexico Border,30/05/2016,Pima County Office of the Medical Examiner,Verified,31.99568859,-112.1133189
81782,Hit by vehicle,Central America & Mexico,1.0,Central America incl. Mexico,24/05/2016,Zocalo Saltillo,Partially Verified,29.32022635,-100.9707057
81783,Fell from train,Central America & Mexico,1.0,Central America incl. Mexico,13/05/2016,Vecinosinformados,Partially Verified,19.57240012,-99.2214707
81784,Vehicle accident,Central America,1.0,Central America incl. Mexico,19/01/2016,Dario Present,Partially Verified,18.00030579,-92.91666683
82179,Murdered,Central America & Mexico,1.0,Central America incl. Mexico,10/07/2016,Prensa Libre,Partially Verified,14.8185854,-89.55274467
82181,Hit by vehicle,Horn of Africa,1.0,Europe,11/07/2016,Prefecture of Calais,Partially Verified,50.96804306,1.878826267
82183,Presumed dehydration,Central America & Mexico,1.0,U.S./Mexico Border,09/07/2016,Pima County Office of the Medical Examiner,Verified,31.47841702,-111.2153317
82578,Drowning,Central America,1.0,U.S./Mexico Border,04/07/2016,El Quiosco,Partially Verified,27.49516998,-99.52085189
82977,Vehicle Accident,Central America & Mexico,1.0,U.S./Mexico Border,26/05/2016,El Manana,Partially Verified,28.05066171,-99.34958721
83377,Criminal Violence,Central America,1.0,Central America incl. Mexico,09/08/2015,Dario Marca,Partially Verified,15.71666564,-96.48332934
83782,Presumed drowning,Sub-Saharan Africa,1.0,Mediterranean,11/07/2016,IOM Italy,Verified,34.2737035,13.44969548
83783,Drowning,Central America & Mexico,1.0,U.S./Mexico Border,13/07/2016,Super Channel 22,Verified,26.53451283,-99.14849483
84577,Mixed,Central America,32.0,U.S./Mexico Border,14/07/2016,Webb County Office of the Medical Examiner,Verified,27.66938971,-99.303434
84977,Unknown (found dead near train tracks),Central America,1.0,Central America incl. Mexico,14/07/2016,Pulso San Luis,Partially Verified,22.16506331,-100.9696346
84980,Drowning,Central America,1.0,U.S./Mexico Border,20/04/2016,Televisa,Partially Verified,26.10550729,-98.30738085
85777,Drowning,Central America,1.0,U.S./Mexico Border,10/07/2016,Hoy Tamaulipas,Verified,27.48995716,-99.48258831
85779,Hit by vehicle,MENA,1.0,Europe,19/07/2016,Nord Pas-de-Calais,Partially Verified,50.94014375,1.828701145
85780,Presumed drowning,Mixed,120.0,Mediterranean,21/07/2016,UNHCR,Verified,32.81470216,12.38407612
86177,Drowning,Central America & Mexico,1.0,U.S./Mexico Border,17/07/2016,La Prensa,Verified,27.49485251,-99.48901781
86577,Drowning,South East Asia,15.0,Southeast Asia,22/07/2016,AFP,Partially Verified,1.164280089,102.9137377
86977,Violence during riot,Horn of Africa,1.0,Europe,25/06/2016,Reuters,Partially Verified,50.94879649,1.853420383
86978,Presumed dehydration,Central America & Mexico,1.0,U.S./Mexico Border,26/07/2016,Zocalo,Partially Verified,28.28011911,-99.99702469
88177,Poison,Central America,1.0,Central America incl. Mexico,25/07/2016,Excelsior,Partially Verified,20.12570739,-101.192076
88577,Drowning,Central America,1.0,U.S./Mexico Border,08/02/2016,Desaparecidos y sin reclamar en la frontera,Partially Verified,25.89093615,-97.50571609
88977,Drowning,Central America,1.0,U.S./Mexico Border,15/07/2016,Super Channel 22,Partially Verified,28.73043502,-100.5075651
88979,Drowning,Central America,1.0,U.S./Mexico Border,26/07/2016,La Rancherita del Aire,Partially Verified,29.34611613,-100.9628093
89377,Unknown (skeletal remains),Central America,1.0,Central America incl. Mexico,22/06/2016,Zocalo Saltillo,Partially Verified,27.20035916,-101.3586488
89378,Shot,MENA,9.0,North Africa,29/07/2016,Ma'an News Agency,Partially Verified,30.13753599,34.69013943
89777,Drowning,Central America,1.0,U.S./Mexico Border,14/07/2016,Primera Hora,Partially Verified,27.49993585,-99.49689497
89778,Drowning,Central America,1.0,U.S./Mexico Border,20/07/2016,Super Channel 22,Partially Verified,28.70386702,-100.5114504
89782,Drowning,Sub-Saharan Africa,1.0,Mediterranean,07/01/2016,Asociación Pro Derechos Humanos De Andalucía (APDHA),Verified,35.28737762,-2.930626646
89784,Drowning,Sub-Saharan Africa,3.0,Mediterranean,21/07/2016,Asociación Pro Derechos Humanos de Andalucía (APDHA),Verified,35.84516205,-5.334123704
89786,Unknown (skeletal and mummified remains),Central America & Mexico,1.0,U.S./Mexico Border,03/07/2016,Pima County Office of the Medical Examiner,Verified,32.03956,-113.03051
89787,Unknown (skeletal remains and mummified),Central America & Mexico,1.0,U.S./Mexico Border,05/07/2016,Pima County Office of the Medical Examiner,Verified,32.607767,-113.046967
89788,Presumed hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,08/07/2016,Pima County Office of the Medical Examiner,Verified,32.23925,-111.4293
89790,Presumed hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,10/07/2016,Pima County Office of the Medical Examiner,Verified,31.962331,-111.362668
89792,Presumed hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,18/07/2016,Pima County Office of the Medical Examiner,Verified,32.121896,-111.570383
89793,Unknown (mummified remains),Central America & Mexico,1.0,U.S./Mexico Border,18/07/2016,Pima County Office of the Medical Examiner,Verified,31.85435,-110.43783
89794,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,19/07/2016,Pima County Office of the Medical Examiner,Verified,31.9639,-112.36573
89795,Presumed hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,20/07/2016,Pima County Office of the Medical Examiner,Verified,32.4995,-113.0767
90177,Drowning,Sub-Saharan Africa,1.0,Mediterranean,04/02/2016,Asociación Pro Derechos Humanos De Andalucía (APDHA),Verified,35.99615289,-5.619305132
90179,Drowning,Sub-Saharan Africa,1.0,Mediterranean,08/05/2016,Asociación Pro Derechos Humanos de Andalucía (APDHA),Verified,36.48796177,-4.272235204
90180,Presumed hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,03/07/2016,Pima County Office of the Medical Examiner,Verified,32.29616,-113.14816
90181,Presumed hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,04/07/2016,Pima County Office of the Medical Examiner,Verified,31.903683,-112.146183
90183,Presumed hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,11/07/2016,Pima County Office of the Medical Examiner,Verified,31.78046,-111.95446
90184,Presumed hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,12/07/2016,Pima County Office of the Medical Examiner,Verified,31.69473,-111.98491
90185,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,14/07/2016,Pima County Office of the Medical Examiner,Verified,32.3405,-113.10417
90186,Hyperthermia,South America,1.0,U.S./Mexico Border,20/07/2016,Pima County Office of the Medical Examiner,Verified,31.83173,-111.970117
90187,Hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,22/07/2016,Pima County Office of the Medical Examiner,Verified,31.7947,-111.82171
90188,Multiple blunt force injuries,Central America,1.0,U.S./Mexico Border,25/07/2016,Pima County Office of the Medical Examiner,Verified,32.30393371,-109.7935547
90189,Presumed hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,24/07/2016,Pima County Office of the Medical Examiner,Verified,31.7945,-111.91465
90577,Presumed exposure,Central America & Mexico,1.0,U.S./Mexico Border,31/07/2016,Brownsville Herald,Partially Verified,26.28465761,-98.63587834
90977,Drowning,Caribbean,1.0,U.S./Mexico Border,27/07/2016,Zocalo Saltillo,Partially Verified,28.4972201,-100.333835
91377,Hit by vehicle,Caribbean,1.0,Caribbean,08/07/2016,Diario Libre,Partially Verified,19.55101844,-71.71303814
91778,Injuries caused by boat motor,Central America,1.0,Central America incl. Mexico,01/12/2015,News Oaxaca,Partially Verified,16.19424438,-94.9777467
92177,Vehicle accident,Central America & Mexico,1.0,U.S./Mexico Border,30/01/2016,Webb County Office of the Medical Examiner,Partially Verified,27.51615094,-99.49792494
92178,Vehicle accident,Central America & Mexico,4.0,U.S./Mexico Border,17/02/2016,Webb County Office of the Medical Examiner,Partially Verified,27.57448153,-99.33776628
92179,Vehicle accident,Central America,1.0,U.S./Mexico Border,21/05/2016,Webb County Office of the Medical Examiner,Verified,27.57094481,-99.49929823
92180,Drowning,Central America & Mexico,3.0,Central America incl. Mexico,19/07/2016,La Tribuna,Partially Verified,15.12111805,-92.72436763
92577,Fell from train,Central America & Mexico,1.0,Central America incl. Mexico,22/07/2016,Trafico ZMG,Partially Verified,20.42434795,-103.5455122
92578,Drowning,Central America,1.0,U.S./Mexico Border,06/08/2016,Radio Zocalo,Partially Verified,28.7717312,-100.5261304
92579,Fell from train,Central America & Mexico,1.0,Central America incl. Mexico,06/08/2016,Honduras Tierra Libre,Partially Verified,27.35316094,-99.56994704
92977,Drowning,Central America,1.0,U.S./Mexico Border,07/08/2016,Reynosa Codigo Rojo via Facebook,Partially Verified,26.10255373,-98.28700701
92979,Dehydration,Central America & Mexico,1.0,U.S./Mexico Border,09/08/2016,Notigram Durango,Partially Verified,27.76974367,-99.86787088
93378,Presumed Dehydration,Central America & Mexico,1.0,U.S./Mexico Border,07/08/2016,Canal Antigua,Partially Verified,29.3322015,-100.9111778
93777,Dehydration,Caribbean,1.0,U.S./Mexico Border,03/08/2016,El Pulmondelademocracia,Partially Verified,30.65028255,-110.4023434
94177,Dehydration,Central America,1.0,Central America incl. Mexico,11/08/2016,Noticiero de San Vincent,Partially Verified,19.68905538,-98.5565043
94180,Dehydration,Central America,1.0,U.S./Mexico Border,15/08/2016,IOM Honduras,Partially Verified,35.19579997,-100.5766443
94577,Hypothermia,Caribbean,1.0,South America,15/08/2016,El Telografo,Partially Verified,0.796000309,-77.66584764
94977,Murdered,Central America & Mexico,4.0,Central America incl. Mexico,16/04/2014,Soy 502,Partially Verified,16.24219606,-93.90986158
94978,Vehicle accident,Central America & Mexico,1.0,U.S./Mexico Border,07/07/2016,LA Times,Partially Verified,33.22892714,-116.2611173
94980,Drowning,MENA,5.0,Mediterranean,17/08/2016,IOM Italy,Verified,32.89328395,12.50127379
95377,Presumed exposure,Central America & Mexico,1.0,U.S./Mexico Border,05/08/2016,Portal de Noticias Altavoz,Partially Verified,31.34212318,-110.8989794
95379,Drowning,MENA,1.0,Mediterranean,20/08/2016,UNHCR,Verified,38.34408544,26.19625451
96577,Car accident,Central America & Mexico,1.0,Central America incl. Mexico,25/03/2014,El Siglo de Torreon,Partially Verified,16.2451193,-92.13227516
96977,Drowning,Central America,1.0,U.S./Mexico Border,14/04/2015,Hoy Tamaulipas,Partially Verified,27.4966927,-99.51604537
96978,Drowning,Central America,9.0,U.S./Mexico Border,27/05/2015,Hoy Tamaulipas,Partially Verified,27.48390127,-99.47965315
96979,Head injury from fall,Horn of Africa,1.0,Europe,18/12/2015,El Comercio,Partially Verified,40.06729322,9.175777048
97377,Stabbed,MENA,1.0,Europe,21/08/2016,AP,Partially Verified,50.92110205,1.876423008
97378,Hit by train,Central America,1.0,Central America incl. Mexico,06/07/2014,Noticias de Mexico,Partially Verified,18.13086074,-94.50396202
98177,Drowning,Central America & Mexico,1.0,U.S./Mexico Border,21/08/2016,Telemundo,Partially Verified,25.89278931,-97.49575973
98977,Fell from train,Central America & Mexico,1.0,Central America incl. Mexico,18/02/2016,Coatza Digital,Partially Verified,18.0892466,-94.46503136
99377,Fell from train,Central America & Mexico,1.0,Central America incl. Mexico,27/08/2016,Diario Rotativo,Partially Verified,20.39877436,-100.024716
100178,Renal insufficiency and pulmonary edema,Caribbean,1.0,Central America incl. Mexico,19/08/2016,Diario de Cuba,Partially Verified,7.89837297,-77.90530252
100179,Drowning,Central America,1.0,U.S./Mexico Border,28/08/2016,La Rancherita del Aire,Partially Verified,28.70702887,-100.5105063
100578,Vehicle accident,Central America & Mexico,6.0,U.S./Mexico Border,30/08/2016,El Pais,Verified,26.02252083,-98.44030062
100977,Cut in half by train,Central America,1.0,Central America incl. Mexico,07/09/2014,La Zafra Noticias,Partially Verified,18.60077602,-98.46335871
101779,Drowning,Central America & Mexico,1.0,Central America incl. Mexico,05/03/2015,La 72,Verified,17.48029242,-91.72039916
101780,Murdered,Central America & Mexico,1.0,Central America incl. Mexico,21/03/2016,La 72,Verified,17.26994407,-91.04188429
101781,Hit by vehicle,Central America & Mexico,1.0,Central America incl. Mexico,31/03/2016,La 72,Verified,17.26543615,-91.01459013
102577,Presumed hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,08/06/2016,Pima County Office of the Medical Examiner,Verified,31.84182319,-111.6244273
102579,Presumed hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,09/06/2016,Pima County Office of the Medical Examiner,Verified,31.63159264,-111.7727427
102581,Presumed hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,03/08/2016,Pima County Office of the Medical Examiner,Verified,31.86515267,-111.9595103
102582,Unknown (skeletal remains),Central America,1.0,U.S./Mexico Border,05/08/2016,Pima County Office of the Medical Examiner,Verified,31.81382003,-111.9210582
102583,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,07/08/2016,Pima County Office of the Medical Examiner,Verified,31.71574211,-112.0034556
102584,Presumed hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,08/08/2016,Pima County Office of the Medical Examiner,Verified,31.84182319,-111.915565
102585,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,20/08/2016,Pima County Office of the Medical Examiner,Verified,31.91179392,-111.8935923
102586,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,23/08/2016,Pima County Office of the Medical Examiner,Verified,31.883812,-112.2121958
102587,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,29/08/2016,Pima County Office of the Medical Examiner,Verified,31.82782267,-111.8331675
102588,Murdered,Central America,2.0,Central America incl. Mexico,02/08/2016,Radio Cadena Voces (via Facebook),Partially Verified,14.08627907,-87.2311048
102977,Blunt force head trauma,Central America & Mexico,1.0,U.S./Mexico Border,15/06/2016,Pima County Office of the Medical Examiner,Verified,31.87914753,-112.316566
102978,Unknown (skeletal remains),Central America,1.0,U.S./Mexico Border,30/07/2016,Pima County Office of the Medical Examiner,Verified,31.9490899,-111.9759898
102979,Presumed hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,31/07/2016,Pima County Office of the Medical Examiner,Verified,31.93976732,-112.2121958
102980,Presumed hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,31/07/2016,Pima County Office of the Medical Examiner,Verified,31.80448376,-112.1627574
102981,Unknown (skeletal remains),Central America,1.0,U.S./Mexico Border,05/08/2016,Pima County Office of the Medical Examiner,Verified,31.79981527,-111.8935923
102982,Unknown (skeletal remains),Central America,1.0,U.S./Mexico Border,05/08/2016,Pima County Office of the Medical Examiner,Verified,31.83248975,-111.8880992
102983,Hyperthermia,Central America & Mexico,1.0,U.S./Mexico Border,06/08/2016,Pima County Office of the Medical Examiner,Verified,31.85582159,-112.2012095
102984,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,07/08/2016,Pima County Office of the Medical Examiner,Verified,31.88847625,-111.9869761
102985,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,22/08/2016,Pima County Office of the Medical Examiner,Verified,31.93510568,-111.882606
102986,Unknown (skeletal remains),Central America,1.0,U.S./Mexico Border,25/08/2016,Pima County Office of the Medical Examiner,Verified,31.96307199,-112.2341685
102987,Hyperthermia,Central America,1.0,U.S./Mexico Border,26/08/2016,Pima County Office of the Medical Examiner,Verified,31.84182319,-112.0913462
102988,Hit by vehicle,Central America,1.0,U.S./Mexico Border,01/09/2016,Nocitas Anotao,Partially Verified,30.69326963,-111.970326
103377,Fell from train,Central America & Mexico,1.0,Central America incl. Mexico,10/08/2015,Informativo Agora,Partially Verified,21.00340528,-101.5141992
103379,Drowning,Central America,1.0,U.S./Mexico Border,25/11/2015,Hoy Tamaulipas,Partially Verified,27.49364725,-99.49372939
103777,Vehicle accident,Central America & Mexico,3.0,Central America incl. Mexico,16/08/2016,El Heraldo,Partially Verified,22.12296539,-100.9187813
103778,Drowning,Sub-Saharan Africa,7.0,Mediterranean,22/08/2016,Olive Press,Partially Verified,35.98587482,-5.598877428
103779,Drowning,Central America,1.0,U.S./Mexico Border,25/08/2016,Nogales International,Partially Verified,31.58451708,-111.0538145
105377,Vehicle accident,Horn of Africa,3.0,Sub-Saharan Africa,28/08/2016,Mwebantu,Partially Verified,-8.992188165,31.38784125
105378,Drowning,Central America,1.0,U.S./Mexico Border,02/09/2016,La Rancherita del Aire,Partially Verified,29.32673205,-100.9245334
