gender,age,name,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,connectedToFacebook,isVIP,isVerified,lastOnline,lastOnlineTs,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,city,locationCity,countDetails,crypt,flirtstar,freshman,hasBirthday,highlighted,distance,locked,mobile,online,pictureId,userId,isSystemProfile
F,21,lariissa,21,35180,1222,True,False,False,False,False,True,2015-04-26 08:48:34,1430038114.0,1,False,False,True,False,False,False,Suhr,Suhr,0.7300000190734863,False,False,False,False,False,144.0,False,True,False,52f9001e1b0ba0cc6f70b1d4,552a9c330a6ea1ed068b469d,False
F,23,Jerryna Louisa Lou,15,10494,405,True,True,False,False,False,True,2015-04-27 19:27:46,1430162866.0,1,False,False,True,False,False,False,Amsterdam,Zug,1.0,False,False,False,False,False,160.0,False,True,True,52f94f34170ba0483c29d797,552e0677180ba0084b8b4aec,False
F,21,Gita,2,1597,30,True,True,False,False,False,True,2015-04-22 19:53:31,1429732411.0,1,False,False,True,False,False,False,Binningen,Binningen,0.9200000166893004,False,False,False,False,False,133.0,False,True,False,52fa09671a0ba0a106c648aa,552d96931c0ba0a02f8b45a4,False
F,23,Rara,2,6782,331,False,False,False,False,False,False,2015-05-02 15:33:45,1430580825.0,1,False,False,True,False,False,False,Luzern (Schweiz),Montreux,0.8100000023841858,False,False,False,False,False,23.299999237060547,False,False,False,52fa86b7c66da14734320987,53d00f4bc56da1dc5e8b460d,False
F,21,Vivi,18,40040,2674,True,True,True,False,False,True,2015-04-26 11:27:49,1430047669.0,1,False,False,True,False,False,False,Zürich,Niederhasli,0.9200000166893004,False,False,False,False,False,177.0,False,True,True,52fd5ba01a0ba0006c2987e9,55106ec90a6ea115268b4a12,False
F,23,Valeria,11,5184,161,False,True,False,False,False,False,2015-04-26 11:34:45,1430048085.0,1,False,False,True,False,False,False,Zürich,Zürich,0.6899999976158142,False,False,False,False,False,173.0,False,False,True,52ff72c9140ba0f81abf1341,54a56a911c0ba0719c8b499c,False
F,20,Amira,6,7204,181,False,True,False,False,False,True,2015-04-08 10:00:38,1428487238.0,3,False,True,True,False,False,False,Freiburg im Breisgau,Freiburg,0.2300000041723251,False,False,False,False,False,187.0,False,True,False,52ffa9aa140ba0aa6aecb291,551fcedb0a6ea198778b491d,False
F,22,Sara,2,2135,155,True,True,False,False,False,False,2015-04-18 19:38:31,1429385911.0,1,True,False,False,False,False,False,Genève,Genève,0.9200000166893004,False,False,False,False,False,53.29999923706055,False,False,False,5300bd98140ba00957995b4f,54f44fc9ea6da1d9518b4694,False
F,21,Anaïs,8,10703,756,True,True,False,False,False,True,2015-04-26 12:50:24,1430052624.0,1,True,False,False,False,False,False,Begnins,La Cézille,0.6000000238418579,False,False,False,False,False,31.799999237060547,False,True,True,5300e9b4140ba08c303ff4ac,551f0c5ac96da182028b483a,False
F,24,adeline,5,15301,610,False,False,False,False,False,False,2015-04-25 03:00:17,1429930817.0,1,True,False,False,False,False,False,Grenoble (Rhône-Alpes),La Bastide-de-Bousignac,0.8799999952316284,False,False,False,False,False,538.0,False,True,False,53025af1c86da12353564ace,545e2fc9c56da1154e8b482d,False
F,19,Roos,5,16173,894,False,True,False,False,False,False,2015-04-08 12:54:17,1428497657.0,4,True,True,True,False,False,False,Basel,Bazel,0.270000010728836,False,False,False,False,False,137.0,False,True,False,53025baec56da1267a0483e7,552073edc96da1434b8b484d,False
F,22,Caroline,3,2722,81,True,True,True,False,False,False,2015-04-06 16:36:02,1428338162.0,1,False,False,True,False,False,False,Dietikon,Dietikon,0.8500000238418579,False,False,False,False,False,166.0,False,False,False,53049b2e190ba0ce5d838a29,54fe189c0a6ea1e1078b4ae3,False
F,22,Chiara,3,619,9,True,False,False,False,False,False,2015-04-13 01:02:02,1428886922.0,1,False,False,False,True,False,False,Ghemme,Ghemme,1.0,False,False,False,False,False,172.0,False,False,False,53055430cb6da17a878b49b6,552b13e4190ba0782c8b48c4,False
F,23,Caro,13,1461,51,True,True,False,False,True,False,2015-05-03 02:40:39,1430620839.0,1,True,False,False,False,False,False,Belleville,Genouilleux,0.9200000166893004,False,False,False,False,False,149.0,False,True,False,530691f01a0ba02167602dab,553ead34cb6da1116a8b45c0,False
F,25,Dany,3,2575,32,True,True,False,False,False,True,2015-04-26 11:41:40,1430048500.0,1,False,False,False,True,False,False,Castelletto sopra Ticino,Castelletto sopra Ticino,0.5,False,False,False,False,False,179.0,False,True,True,5306aff7c46da1ce16c1c5be,5306affacb6da1c0418b47b7,False
F,20,.xD.,5,20824,809,True,False,False,False,True,False,2015-04-26 11:24:10,1430047450.0,1,False,False,True,False,False,False,Stans,Stans,0.4199999868869781,False,False,False,False,False,141.0,False,True,True,5308ef99180ba0495e02ab2a,5517d865c86da164568b4b4f,False
F,21,joaaana,9,6181,114,True,False,False,False,True,False,2015-04-25 06:52:16,1429944736.0,1,False,False,True,False,False,False,Herisau,Wollerau,0.6899999976158142,False,False,False,False,False,175.0,False,True,False,530916f7190ba096620bec03,553385dbea6da1cf1a8b49e3,False
F,19,Naathy,20,5496,129,True,True,True,False,False,False,2015-04-08 09:46:16,1428486376.0,1,False,False,True,False,False,False,Roggwil (BE),Roggwil,0.959999978542328,False,False,False,False,False,121.0,False,False,False,53093889190ba0e67265fbaf,54ef7c2e0a6ea14d6c8b47c5,False
F,19,Sarah,2,4274,267,True,True,False,False,False,True,2015-04-19 05:59:31,1429423171.0,1,True,False,False,False,False,False,Marthod,Marthod,0.7699999809265137,False,False,False,False,False,90.3000030517578,False,True,False,530a1ab4c46da1a329ad7653,54c949320b6ea103808b4653,False
F,20,Savi,5,2033,203,True,True,False,False,False,False,2015-04-07 02:40:26,1428374426.0,1,True,False,False,False,False,False,Courtelary,La Chaux-de-Fonds,1.0,False,False,False,False,False,66.30000305175781,False,True,False,530f11a31a0ba07e7be1c8c9,55201af3170ba000718b4585,False
F,22,alexës,3,32523,711,True,True,True,False,False,False,2015-04-26 00:02:50,1430006570.0,1,False,False,True,False,False,False,Zürich,Basel,0.3499999940395355,False,False,False,False,False,136.0,False,True,False,530f8002ca6da13d9a8b45ca,54a0758b150ba0f4458b4738,False
F,19,mimi,19,5655,84,True,True,True,False,False,True,2015-04-26 08:34:38,1430037278.0,1,True,False,False,False,False,False,Neuchâtel,Faoug,0.959999978542328,False,False,False,False,False,53.29999923706055,False,True,False,530faaeb1a0ba03c1c8b45af,5502dd6f0a6ea1841b8b48a1,False
F,26,Yasemin,5,25459,1004,True,True,True,False,False,True,2015-04-06 16:13:50,1428336830.0,1,False,False,True,False,False,False,Bad Waldsee,Bad Waldsee,0.7699999809265137,False,False,False,False,False,282.0,False,True,True,5310a2d4c86da12405db0319,55082b00cc6da1bc5e8b458e,False
F,20,muffin,8,4904,137,True,True,True,False,False,True,2015-04-26 10:38:39,1430044719.0,1,False,False,True,False,False,False,Zürich,Zürich,0.8500000238418579,False,False,False,False,False,173.0,False,True,False,5311825f190ba05c5c8b6ef0,53ef12c1170ba083518b4794,False
F,20,Belinda Coralie,7,4644,91,True,True,True,False,False,False,2015-04-19 03:48:37,1429415317.0,1,False,False,True,False,False,False,Zürich,Hargelsberg,0.6000000238418579,False,False,False,False,False,613.0,False,True,False,5311926d170ba080208b744c,551057361c0ba0b32d8b4574,False
F,20,Mia,1,2016,20,True,True,True,False,False,False,2015-04-08 06:37:32,1428475052.0,1,False,False,True,False,False,False,"Basel (Basel-Stadt, Schweiz)",Basel,0.3799999952316284,False,False,False,False,False,136.0,False,False,False,53121e33c66da1d509040f76,53121eabc76da1b9558b46be,False
F,19,Laura,8,8362,555,True,True,False,False,False,False,2015-04-07 10:03:55,1428401035.0,1,True,False,False,False,False,False,Morges,Morges,0.8799999952316284,False,False,False,False,False,9.899999618530272,False,False,False,5312330e170ba0341f8b5d09,53f254c4c46da1fa7a8b4c0c,False
F,23,Marie,1,6352,214,False,True,False,False,False,False,2015-04-06 16:10:39,1428336639.0,1,False,False,True,False,False,False,Frankfurt am Main (Hessen),Offenbach am Main,0.8799999952316284,False,False,False,False,False,428.0,False,True,True,5313bb94c86da17161290450,54afd84cc96da1100a8b468a,False
F,22,Alex,8,3930,48,True,True,False,False,False,True,2015-04-26 11:38:24,1430048304.0,1,True,False,False,False,False,False,Cormatin,Cortevaix,0.959999978542328,False,False,False,False,False,151.0,False,True,False,531470d01b0ba033508b5739,55096318160ba0077b8b493c,False
F,22,aby92,4,8548,137,True,False,False,False,False,True,2015-04-07 19:05:25,1428433525.0,1,False,False,True,False,False,False,Winterthur,Illnau-Effretikon,0.9200000166893004,False,False,False,False,False,185.0,False,True,False,5315c17fc56da1a4298b4853,54da7b32cb6da14c1c8b4694,False
F,20,Señorita 💋,3,9370,1414,True,True,True,False,False,False,2015-04-26 10:27:18,1430044038.0,1,True,False,False,False,False,False,Morges,Saint-Livres,1.0,False,False,False,False,False,18.0,False,False,False,5319eb8eca6da11f718b45a9,553cbdbc066ea184388b465d,False
F,22,Fabii.,7,3920,77,True,True,True,False,False,False,2015-04-27 19:28:50,1430162930.0,1,False,False,True,False,False,False,Döhlau,Müllheim,0.5799999833106995,False,False,False,False,False,162.0,False,True,True,531b6f7ec56da1d0048b6994,54a5ba6ec86da198158b47ec,False
F,20,sto,7,8123,588,True,False,False,False,False,False,2015-04-24 18:45:19,1429901119.0,1,True,False,False,False,False,False,Lausanne,Puidoux,0.7699999809265137,False,False,False,False,False,10.699999809265137,False,True,False,531ce8cdcb6da123688b4889,54d7ecb51a0ba004798b4bd0,False
F,25,Kathi,4,5915,183,True,True,True,False,False,False,2015-04-07 19:47:58,1428436078.0,1,False,False,True,False,False,False,Freiburg im Breisgau,Neustadt,0.5799999833106995,False,False,False,False,False,195.0,False,False,False,531f864eca6da1400c8b4695,54ff4f0ec96da171658b45f1,False
F,23,ENJOYER,2,7191,112,False,True,False,False,False,False,2015-04-25 22:26:53,1430000813.0,3,True,True,True,False,False,False,Luzern,Root,0.8100000023841858,False,False,False,False,False,147.0,False,True,False,53207d3d1b0ba0d60f8b4df7,54194d521b0ba037108b4b93,False
F,22,s.....,2,2502,34,True,False,False,False,False,False,2015-04-27 19:39:27,1430163567.0,1,False,False,True,False,False,False,Karlsruhe,Eggenstein-Leopoldshafen,0.1199999973177909,False,False,False,False,False,312.0,False,False,True,5320b0bb1a0ba0e9208b507f,552a754e140ba03c188b4b19,False
F,19,Nedaaa,2,3343,113,True,False,False,False,False,False,2015-04-11 20:15:37,1428783337.0,1,False,True,False,False,False,False,Berne,Berne,0.4199999868869781,False,False,False,False,False,77.0,False,True,False,5320be8cc96da1152d8b4594,551e3f09086ea132538b494e,False
F,23,aura,18,12632,904,True,True,False,False,False,False,2015-04-06 15:00:06,1428332406.0,1,False,False,True,False,False,False,Trimbach,Bern,0.8100000023841858,False,False,False,False,False,74.5999984741211,False,True,True,5320d403c46da1d76c8b4953,54db8ee00a6ea1d76c8b47c5,False
F,22,caro1507,6,1709,41,True,True,False,False,False,True,2015-04-06 16:10:34,1428336634.0,1,False,False,True,False,False,False,Luxembourg,Düdelingen,0.8500000238418579,False,False,False,False,False,332.0,False,True,True,5321a377150ba00c2d8b62a1,545d3aa01a0ba0c7778b4e61,False
F,23,Manuela Mancuso,12,2642,83,True,False,False,False,False,True,2015-03-30 20:18:06,1427746686.0,1,False,False,False,True,False,False,Torino,Venaria Reale,0.9200000166893004,False,False,False,False,False,174.0,False,False,False,5321ff33180ba016318b4573,551830d91c0ba0265f8b457c,False
F,23,Andrea,12,8782,314,True,True,True,False,False,True,2015-04-06 16:00:58,1428336058.0,1,False,False,True,False,False,False,Bruchsal,Forst,0.9200000166893004,False,True,False,False,True,327.0,False,False,True,53221a76190ba083098b458a,547ba0a3c76da1671b8b462d,False
F,19,ॐ Klein Debby ॐ,17,6358,176,True,False,False,False,False,False,2015-04-26 01:03:14,1430010194.0,1,False,False,True,False,False,False,Bern,Bern,0.6499999761581421,False,False,False,False,False,77.0,False,True,False,5322d9f4170ba068778b47d0,55237f7dca6da100948b4cea,False
F,19,nadiine*,11,7619,188,False,True,False,False,False,False,2015-04-26 18:37:38,1430073458.0,1,False,False,True,False,False,False,Dürrenäsch,Dürrenäsch,0.9200000166893004,False,False,False,False,False,145.0,False,True,True,5324b549c56da1485e8b45f4,553cc561e86da12a588b49fd,False
F,24,Biene,3,8008,152,True,False,False,False,False,False,2015-04-06 16:03:33,1428336213.0,1,False,False,True,False,False,False,Köln,Stuttgart,0.8100000023841858,False,False,False,False,False,316.0,False,True,True,5325ac72c46da1a0628b4694,54e7a200180ba026338b459a,False
F,19,Fux,6,23213,949,True,True,False,False,False,False,2015-04-26 09:29:46,1430040586.0,1,False,False,True,False,False,False,Arni (AG),Arni,0.1199999973177909,False,False,False,False,False,162.0,False,True,False,5325d60b1b0ba0683f8b4890,553686240b6ea1731a8b4aba,False
F,23,Mélanie,5,19967,1112,True,True,True,False,False,False,2015-04-06 15:58:03,1428335883.0,1,True,False,False,False,False,False,Saint-Genis-Laval,Saint-Genis-Laval,0.8799999952316284,False,False,False,False,False,169.0,False,True,True,5325f59dc96da11c4b8b54d2,5418c58b1b0ba01e798b4b2b,False
F,24,francy90,9,3948,87,True,True,True,False,False,False,2015-04-25 15:48:56,1429976936.0,2,True,False,False,True,False,False,Vercelli,Quarona,0.8799999952316284,False,False,False,False,False,151.0,False,True,False,532829f8160ba0d65e8b46ed,5328333ac96da1c9218b4b76,False
F,24,Ilenia,1,486,3,True,True,True,False,False,False,2015-04-25 13:13:25,1429967605.0,1,False,False,False,True,False,False,Fontaneto D'agogna,Fontaneto d'Agogna,0.8799999952316284,False,False,False,False,False,172.0,False,True,False,532887cc140ba06c118b4b00,532887dcca6da1e3878b4b54,False
F,21,Dina Elmira,24,14422,556,True,False,False,False,False,False,2015-04-04 01:05:48,1428109548.0,1,False,False,True,False,False,False,Bern,Langenthal,0.5,False,False,False,False,False,117.0,False,True,False,53289244170ba025118b49a5,551d5b53c56da12a3d8b4b00,False
F,23,Germaine Amon,24,24790,733,False,True,False,False,False,False,2015-04-26 06:21:14,1430029274.0,1,False,False,False,True,False,False,Torino,Torassi,0.9200000166893004,False,False,False,False,False,176.0,False,True,False,53299def180ba0c4528b4c6e,540c178ae96da160668b5136,False
F,25,Linda,3,3511,69,True,True,True,False,False,False,2015-04-26 11:25:56,1430047556.0,1,False,False,True,False,False,False,Ruswil,Luzern,0.6899999976158142,False,False,False,False,False,139.0,False,True,True,532b00a1150ba0467c8b4ccc,55395b291b0ba0eb488b473a,False
F,25,lovaness,1,12,0,True,True,False,False,False,False,2015-04-06 16:11:52,1428336712.0,1,True,False,False,False,False,False,Conliège,Conliège,0.0,False,False,False,False,False,80.5,False,True,True,532dc38d150ba09e038bcd1e,5522730b086ea163308b47ee,False
F,21,_Lusitana_,4,9338,436,True,False,True,False,False,True,2015-04-07 12:02:07,1428408127.0,1,False,False,True,False,False,False,Fribourg,Düdingen,0.5400000214576721,False,False,False,False,False,56.59999847412109,False,False,True,532f1fc7c96da182168b87f3,532f20cbc46da132388b55c6,False
F,24,Magá,3,6476,202,True,True,False,False,True,False,2015-04-26 09:54:20,1430042060.0,1,False,False,False,False,False,True,Corsier-sur-Vevey,Remaufens,0.7699999809265137,False,False,False,False,False,0.0,False,True,False,532f7673cb6da104758b8e06,54ad8c80076ea163588b4a3d,False
F,21,Naju 💕,3,7584,214,False,True,False,False,False,False,2015-05-03 03:24:45,1430623485.0,5,True,False,False,True,True,False,Madrid,Cologny,0.8999999761581421,False,False,False,False,False,0.0,False,True,False,5332747ccb6da1783a8b9e01,53a5fd7fc76da132018b63ec,False
F,26,Martina,11,47248,2265,False,False,False,False,False,True,2015-04-18 18:42:43,1429382563.0,1,False,False,False,True,False,False,Milano,Milano,0.4199999868869781,False,False,False,False,False,231.0,False,True,False,533633c9160ba0643c8b49cd,5478c992c56da1a3188b45d3,False
F,19,Tanja,7,5258,133,True,True,True,False,False,True,2015-04-24 17:45:13,1429897513.0,1,False,False,True,False,False,False,Freiburg im Breisgau,Freiburg im Breisgau,1.0,False,False,False,False,False,189.0,False,True,False,533842f5c96da1c5298b50d2,552ab3ab160ba070208b45a7,False
F,21,Nicole,12,15230,773,False,False,True,False,False,False,2015-04-11 20:35:39,1428784539.0,1,False,False,True,False,False,False,Hindelbank,Hindelbank,0.5,False,False,False,False,False,90.0,False,True,False,5339ac99cb6da12d328b5cfe,5483578e150ba0c93e8b47e0,False
F,19,Olga,5,1766,17,True,False,False,False,True,False,2015-04-26 11:34:30,1430048070.0,1,False,False,True,False,False,False,Löffingen,Löffingen,1.0,False,False,False,False,False,198.0,False,True,True,533c4de4150ba0dc428b46a5,552d2122076ea178508b49b5,False
F,23,Liz Liz M,4,26204,864,True,True,False,False,False,True,2015-04-26 10:46:55,1430045215.0,1,False,False,True,False,False,False,Bern,Bern,0.7699999809265137,False,False,False,False,False,77.5,False,True,False,533d9cb0c46da1de778b7d6e,54bd7a6ae86da1d0378b4dd6,False
F,22,Julia,1,6814,231,True,True,True,False,False,False,2015-04-08 15:06:49,1428505609.0,1,False,False,True,False,False,False,Weingarten (Baden),Lahr/Schwarzwald,0.4199999868869781,False,False,False,False,False,223.0,False,False,True,53405895180ba036138b5505,53405899ca6da1810c8b5749,False
F,22,Sarah,11,18391,1222,False,False,True,False,False,False,2015-04-04 17:16:32,1428167792.0,1,True,False,False,False,False,False,Trévoux,Trévoux,0.8799999952316284,False,False,False,False,False,157.0,False,True,False,5342c2f31a0ba0f30f8b525b,55186f1cc46da15a6d8b4580,False
F,25,Ella,1,1546,47,False,False,False,False,False,False,2015-04-27 19:20:31,1430162431.0,1,False,False,True,False,False,False,Stuttgart (Baden-Württemberg),Marbach am Neckar,0.8100000023841858,False,False,False,False,False,333.0,False,True,True,5343d3a5c66da1ad2f42f0ca,551e7a29cb6da145368b45c4,False
F,21,Andréa,3,607,26,True,True,True,False,False,False,2015-04-11 22:35:04,1428791704.0,1,True,False,False,False,False,False,Thonon-les-Bains,Thonon-les-Bains,0.9200000166893004,False,True,False,False,True,22.0,False,True,True,534486a2150ba0336d8bb067,55276c971a0ba0573a8b48c9,False
F,25,Lina,4,1547,8,True,True,False,False,False,False,2015-04-27 19:23:05,1430162585.0,1,False,False,True,False,False,False,Heidelberg,Mörlenbach,0.4000000059604645,False,False,False,False,False,0.0,False,True,True,53454a1a1a0ba0f83d8b49f5,53454e61cb6da14a938b4ffd,False
F,19,Noémie,17,11831,883,True,True,False,False,False,True,2015-04-26 13:46:42,1430056002.0,1,True,False,False,False,False,False,Corseaux,Saint-Gingolph,0.6200000047683716,False,False,False,False,False,19.0,False,False,False,534571bccb6da126288b47ea,55358e5f190ba0ac688b47b5,False
